customer_id,health_score,risk_segment,monthly_active_days,feature_adoption_rate_pct,avg_daily_session_mins,api_calls_count,export_reports_count,total_tickets_logged,avg_resolution_time_hrs,escalated_tickets_count,csat_score
CUST-105840,73.2,Low Risk (Healthy),25,80.8,91.7,53,23,3,19.0,0,5.0
CUST-105841,28.9,High Risk (Critical),11,43.8,16.6,111,11,3,39.6,0,3.0
CUST-105842,5.0,High Risk (Critical),7,20.4,20.9,1,25,1,64.0,1,1.0
CUST-105843,12.1,High Risk (Critical),13,15.2,13.2,78,36,3,30.6,0,1.0
CUST-105844,85.1,Low Risk (Healthy),28,79.5,35.6,7,3,1,17.0,0,5.0
CUST-105845,15.8,High Risk (Critical),6,22.9,21.2,39,35,3,40.3,0,3.0
CUST-105846,20.0,High Risk (Critical),8,14.5,18.1,115,38,2,40.5,0,3.0
CUST-105847,61.7,Medium Risk (Warning),21,65.0,47.1,1695,12,2,14.4,0,4.0
CUST-105848,77.0,Low Risk (Healthy),21,93.2,28.9,491,12,0,0.0,0,3.5
CUST-105849,63.3,Medium Risk (Warning),23,61.6,41.5,2,4,2,14.7,0,4.0
CUST-105850,59.0,Medium Risk (Warning),18,66.1,50.8,3,30,1,14.3,0,3.5
CUST-105851,66.7,Medium Risk (Warning),19,68.0,97.3,150,4,0,0.0,0,3.5
CUST-105852,6.2,High Risk (Critical),7,22.4,18.7,122,45,2,31.2,1,2.0
CUST-105853,11.6,High Risk (Critical),10,31.7,8.0,60,36,1,26.0,1,1.0
CUST-105854,5.0,High Risk (Critical),2,31.4,21.6,129,17,3,64.4,1,1.0
CUST-105855,77.4,Low Risk (Healthy),23,85.8,33.9,26,28,0,0.0,0,3.5
CUST-105856,75.1,Low Risk (Healthy),28,72.8,41.8,87,44,1,8.3,0,3.5
CUST-105857,73.8,Low Risk (Healthy),24,69.5,38.6,2354,21,0,0.0,0,3.5
CUST-105858,65.2,Medium Risk (Warning),20,62.9,85.2,11,19,1,2.3,0,4.0
CUST-105859,58.2,Medium Risk (Warning),15,57.2,87.7,1315,14,0,0.0,0,3.5
CUST-105860,8.9,High Risk (Critical),3,39.7,17.1,5,13,5,34.2,1,3.0
CUST-105861,5.3,High Risk (Critical),5,27.6,16.5,65,42,1,13.5,1,1.0
CUST-105862,67.3,Medium Risk (Warning),19,69.8,46.5,101,40,0,0.0,0,3.5
CUST-105863,16.7,High Risk (Critical),10,13.1,15.1,143,44,1,36.7,1,3.0
CUST-105864,5.0,High Risk (Critical),8,24.3,7.2,126,40,3,28.9,1,1.0
CUST-105865,33.1,High Risk (Critical),14,31.3,16.3,119,12,1,71.3,0,3.0
CUST-105866,67.3,Medium Risk (Warning),23,63.4,26.2,29,4,1,19.4,0,4.0
CUST-105867,69.4,Medium Risk (Warning),20,72.3,81.4,814,5,0,0.0,0,3.5
CUST-105868,12.7,High Risk (Critical),9,28.7,21.3,25,30,2,47.2,0,1.0
CUST-105869,64.8,Medium Risk (Warning),19,74.7,61.9,27,24,3,7.9,0,5.0
CUST-105870,74.8,Low Risk (Healthy),29,58.3,73.5,1837,2,1,11.0,0,4.0
CUST-105871,26.0,High Risk (Critical),1,12.2,5.6,77,19,0,0.0,0,3.5
CUST-105872,66.4,Medium Risk (Warning),20,67.4,99.3,17,41,1,4.2,0,4.0
CUST-105873,73.7,Low Risk (Healthy),23,80.2,46.2,2956,0,1,8.5,0,4.0
CUST-105874,61.8,Medium Risk (Warning),17,57.9,89.2,117,5,2,2.2,0,5.0
CUST-105875,65.9,Medium Risk (Warning),16,78.6,107.7,26,13,0,0.0,0,3.5
CUST-105876,21.9,High Risk (Critical),12,35.8,9.3,42,28,2,22.4,0,1.0
CUST-105877,44.9,High Risk (Critical),13,21.9,11.3,97,29,0,0.0,0,3.5
CUST-105878,28.6,High Risk (Critical),9,28.4,8.4,80,4,1,47.4,0,3.0
CUST-105879,16.7,High Risk (Critical),7,18.7,16.5,83,19,2,66.0,0,3.0
CUST-105880,7.2,High Risk (Critical),5,16.0,6.3,118,17,1,18.3,1,2.0
CUST-105881,71.7,Low Risk (Healthy),26,64.7,40.3,87,10,1,18.8,0,4.0
CUST-105882,19.7,High Risk (Critical),14,26.9,9.2,86,13,3,28.8,1,3.0
CUST-105883,70.2,Low Risk (Healthy),20,75.0,63.2,2022,12,0,0.0,0,3.5
CUST-105884,53.9,Medium Risk (Warning),22,69.3,83.7,88,12,4,9.8,0,3.5
CUST-105885,6.6,High Risk (Critical),4,32.6,12.7,49,35,1,52.1,1,2.0
CUST-105886,79.5,Low Risk (Healthy),29,77.6,93.8,69,22,1,19.2,0,4.0
CUST-105887,63.4,Medium Risk (Warning),20,70.6,55.2,142,42,1,11.7,0,3.5
CUST-105888,83.5,Low Risk (Healthy),27,88.5,77.5,2480,39,0,0.0,0,3.5
CUST-105889,5.0,High Risk (Critical),3,27.2,15.1,112,41,6,62.4,1,2.0
CUST-105890,5.0,High Risk (Critical),1,33.7,19.5,1,11,1,16.5,1,1.0
CUST-105891,65.7,Medium Risk (Warning),25,50.1,88.4,4331,42,1,21.1,0,4.0
CUST-105892,8.6,High Risk (Critical),10,19.9,17.2,71,9,2,69.3,0,1.0
CUST-105893,5.7,High Risk (Critical),6,35.8,13.4,85,40,2,69.1,1,2.0
CUST-105894,25.8,High Risk (Critical),8,40.9,11.7,1,31,2,57.0,0,3.0
CUST-105895,62.0,Medium Risk (Warning),16,65.4,37.8,944,14,0,0.0,0,3.5
CUST-105896,58.4,Medium Risk (Warning),16,53.4,34.2,50,16,0,0.0,0,3.5
CUST-105897,32.8,High Risk (Critical),11,39.9,21.0,86,19,1,14.7,0,2.0
CUST-105898,20.3,High Risk (Critical),10,42.9,19.2,38,11,4,63.5,0,3.0
CUST-105899,5.0,High Risk (Critical),4,24.5,5.0,53,17,3,39.5,1,2.0
CUST-105900,77.2,Low Risk (Healthy),24,66.4,59.0,112,39,1,6.1,0,5.0
CUST-105901,11.6,High Risk (Critical),8,18.2,19.7,42,44,1,52.4,0,1.0
CUST-105902,5.0,High Risk (Critical),1,24.4,4.7,72,28,1,71.6,1,3.0
CUST-105903,58.8,Medium Risk (Warning),15,59.5,64.9,2076,39,0,0.0,0,3.5
CUST-105904,64.4,Medium Risk (Warning),21,76.3,33.0,78,20,2,19.9,0,4.0
CUST-105905,83.1,Low Risk (Healthy),29,64.8,26.4,116,7,1,8.0,0,5.0
CUST-105906,20.0,High Risk (Critical),10,20.4,20.6,52,19,2,27.4,0,2.0
CUST-105907,65.7,Medium Risk (Warning),22,58.7,55.1,142,27,1,9.8,0,4.0
CUST-105908,20.4,High Risk (Critical),10,32.6,10.6,49,23,3,70.1,0,3.0
CUST-105909,64.0,Medium Risk (Warning),22,53.9,44.5,1246,11,1,12.3,0,4.0
CUST-105910,20.3,High Risk (Critical),14,18.2,21.5,78,33,1,62.8,1,3.0
CUST-105911,12.7,High Risk (Critical),12,12.4,5.3,19,26,3,32.2,1,3.0
CUST-105912,72.1,Low Risk (Healthy),24,63.8,66.6,19,23,0,0.0,0,3.5
CUST-105913,68.2,Medium Risk (Warning),24,82.3,84.6,117,45,3,4.0,0,4.0
CUST-105914,68.8,Medium Risk (Warning),16,88.2,64.6,1550,0,0,0.0,0,3.5
CUST-105915,72.9,Low Risk (Healthy),23,85.0,81.2,2354,35,1,2.2,0,3.5
CUST-105916,5.0,High Risk (Critical),5,14.4,10.8,63,31,2,34.3,0,1.0
CUST-105917,9.0,High Risk (Critical),9,33.2,20.8,148,6,2,67.9,1,2.0
CUST-105918,60.7,Medium Risk (Warning),17,66.8,101.2,2327,33,1,16.2,0,4.0
CUST-105919,23.2,High Risk (Critical),14,38.6,10.9,6,17,4,13.8,1,3.0
CUST-105920,69.0,Medium Risk (Warning),23,57.8,29.8,2,40,0,0.0,0,3.5
CUST-105921,67.8,Medium Risk (Warning),15,74.6,38.7,503,35,1,4.8,0,5.0
CUST-105922,5.0,High Risk (Critical),2,10.9,12.7,63,12,4,27.9,0,3.0
CUST-105923,25.0,High Risk (Critical),11,14.9,4.0,72,44,1,17.4,0,2.0
CUST-105924,64.7,Medium Risk (Warning),27,56.6,47.0,85,39,2,10.4,0,3.5
CUST-105925,5.0,High Risk (Critical),6,25.9,7.1,86,35,3,62.6,1,1.0
CUST-105926,62.1,Medium Risk (Warning),18,79.7,40.9,2740,45,2,14.7,0,4.0
CUST-105927,68.9,Medium Risk (Warning),17,84.0,95.4,98,7,0,0.0,0,3.5
CUST-105928,15.9,High Risk (Critical),2,42.9,12.5,39,44,2,28.9,0,2.0
CUST-105929,7.2,High Risk (Critical),14,20.7,20.9,2,23,2,45.6,1,1.0
CUST-105930,17.4,High Risk (Critical),11,32.4,17.1,133,21,3,35.3,1,3.0
CUST-105931,18.3,High Risk (Critical),7,28.3,7.2,79,7,4,12.1,0,3.0
CUST-105932,9.8,High Risk (Critical),10,11.4,13.7,54,37,3,29.2,1,3.0
CUST-105933,18.7,High Risk (Critical),12,35.4,21.1,1,19,1,47.7,1,2.0
CUST-105934,26.3,High Risk (Critical),12,39.4,18.9,74,27,2,44.4,0,2.0
CUST-105935,18.5,High Risk (Critical),8,40.3,14.5,68,12,2,66.3,0,2.0
CUST-105936,66.7,Medium Risk (Warning),16,90.7,99.7,89,1,1,14.8,0,4.0
CUST-105937,60.6,Medium Risk (Warning),18,52.1,69.0,4485,36,0,0.0,0,3.5
CUST-105938,18.3,High Risk (Critical),10,32.2,19.7,61,10,1,21.4,1,2.0
CUST-105939,27.7,High Risk (Critical),2,13.6,10.2,97,8,0,0.0,0,3.5
CUST-105940,15.0,High Risk (Critical),5,21.1,17.7,7,10,1,15.9,1,3.0
CUST-105941,41.8,High Risk (Critical),13,11.4,16.7,30,36,0,0.0,0,3.5
CUST-105942,23.7,High Risk (Critical),9,20.9,15.6,124,3,2,36.2,0,3.0
CUST-105943,14.5,High Risk (Critical),4,42.3,8.4,141,26,2,28.4,1,3.0
CUST-105944,5.0,High Risk (Critical),6,21.3,13.5,126,28,2,57.9,1,2.0
CUST-105945,11.7,High Risk (Critical),8,10.5,14.8,100,39,3,65.3,0,3.0
CUST-105946,9.9,High Risk (Critical),9,22.9,16.6,150,13,3,71.7,0,2.0
CUST-105947,19.0,High Risk (Critical),10,21.4,12.4,144,39,2,38.2,0,2.0
CUST-105948,67.2,Medium Risk (Warning),20,65.1,103.6,7977,43,0,0.0,0,3.5
CUST-105949,5.0,High Risk (Critical),3,30.0,5.4,111,42,3,34.1,1,2.0
CUST-105950,72.0,Low Risk (Healthy),21,76.8,96.4,1638,38,0,0.0,0,3.5
CUST-105951,72.5,Low Risk (Healthy),17,88.3,47.6,140,33,1,21.5,0,5.0
CUST-105952,75.2,Low Risk (Healthy),27,60.8,99.0,50,38,0,0.0,0,3.5
CUST-105953,25.8,High Risk (Critical),11,21.7,14.4,125,33,1,26.7,0,2.0
CUST-105954,79.8,Low Risk (Healthy),25,85.0,88.7,2572,13,0,0.0,0,3.5
CUST-105955,11.5,High Risk (Critical),3,32.0,14.4,5,0,3,65.0,0,3.0
CUST-105956,64.8,Medium Risk (Warning),25,59.7,48.0,864,2,2,19.8,0,4.0
CUST-105957,15.5,High Risk (Critical),9,34.9,19.3,37,1,4,47.5,1,3.0
CUST-105958,8.6,High Risk (Critical),8,22.8,4.2,85,39,2,23.3,1,2.0
CUST-105959,11.1,High Risk (Critical),4,20.4,14.7,85,2,2,34.8,0,2.0
CUST-105960,61.4,Medium Risk (Warning),16,63.7,76.2,23,10,0,0.0,0,3.5
CUST-105961,15.8,High Risk (Critical),8,44.3,5.4,77,11,4,33.1,0,2.0
CUST-105962,38.2,High Risk (Critical),3,44.1,11.7,127,20,0,0.0,0,3.5
CUST-105963,34.2,High Risk (Critical),2,35.2,9.2,57,16,0,0.0,0,3.5
CUST-105964,68.0,Medium Risk (Warning),16,90.6,26.9,64,43,2,20.1,0,5.0
CUST-105965,64.1,Medium Risk (Warning),25,51.7,36.3,136,45,2,5.9,0,4.0
CUST-105966,63.7,Medium Risk (Warning),20,53.5,76.4,5577,17,0,0.0,0,3.5
CUST-105967,43.7,High Risk (Critical),7,44.6,18.3,96,19,0,0.0,0,3.5
CUST-105968,87.8,Low Risk (Healthy),28,86.2,62.9,131,36,1,11.5,0,5.0
CUST-105969,74.3,Low Risk (Healthy),26,55.0,59.0,3363,28,1,22.9,0,5.0
CUST-105970,69.5,Medium Risk (Warning),19,69.6,65.5,851,41,1,21.5,0,5.0
CUST-105971,22.8,High Risk (Critical),9,15.6,18.1,93,37,1,15.4,0,2.0
CUST-105972,66.0,Medium Risk (Warning),22,52.3,97.6,34,33,0,0.0,0,3.5
CUST-105973,20.6,High Risk (Critical),8,32.6,13.8,47,3,3,47.0,0,3.0
CUST-105974,70.4,Low Risk (Healthy),26,55.5,78.0,5928,17,1,7.3,0,4.0
CUST-105975,5.0,High Risk (Critical),1,12.6,12.6,123,42,1,28.6,1,2.0
CUST-105976,5.0,High Risk (Critical),2,40.3,8.0,89,13,4,19.6,1,2.0
CUST-105977,23.7,High Risk (Critical),1,43.1,6.1,133,17,1,36.9,0,3.0
CUST-105978,80.8,Low Risk (Healthy),29,75.4,28.9,132,44,1,3.7,0,4.0
CUST-105979,11.7,High Risk (Critical),12,17.5,12.2,11,37,1,60.5,1,2.0
CUST-105980,37.3,High Risk (Critical),3,40.9,6.9,58,1,0,0.0,0,3.5
CUST-105981,64.1,Medium Risk (Warning),17,54.2,97.0,60,28,1,6.9,0,5.0
CUST-105982,13.0,High Risk (Critical),3,35.8,13.8,59,37,1,29.9,0,1.0
CUST-105983,6.3,High Risk (Critical),4,22.5,7.4,90,0,2,29.9,0,1.0
CUST-105984,69.9,Medium Risk (Warning),25,71.0,38.6,38,23,1,13.9,0,3.5
CUST-105985,14.3,High Risk (Critical),5,37.5,7.8,88,32,2,12.9,0,1.0
CUST-105986,24.7,High Risk (Critical),14,21.1,4.5,41,43,4,18.0,0,3.0
CUST-105987,62.9,Medium Risk (Warning),25,51.5,49.0,122,13,1,23.4,0,3.5
CUST-105988,5.0,High Risk (Critical),2,13.6,6.3,67,37,2,49.3,0,1.0
CUST-105989,15.0,High Risk (Critical),3,23.3,18.1,112,31,2,47.7,0,3.0
CUST-105990,32.4,High Risk (Critical),10,39.6,19.5,59,43,1,54.7,0,3.0
CUST-105991,74.3,Low Risk (Healthy),25,66.7,33.5,2512,25,0,0.0,0,3.5
CUST-105992,15.4,High Risk (Critical),1,20.4,6.1,64,27,1,48.4,0,3.0
CUST-105993,47.1,Medium Risk (Warning),11,38.1,17.9,37,1,0,0.0,0,3.5
CUST-105994,32.2,High Risk (Critical),4,19.5,20.7,64,3,0,0.0,0,3.5
CUST-105995,9.1,High Risk (Critical),10,13.6,16.5,0,12,1,50.9,1,2.0
CUST-105996,38.0,High Risk (Critical),4,38.9,13.1,134,20,0,0.0,0,3.5
CUST-105997,66.8,Medium Risk (Warning),19,52.9,75.3,1,41,1,3.5,0,5.0
CUST-105998,77.3,Low Risk (Healthy),19,94.5,42.2,117,4,1,19.1,0,5.0
CUST-105999,5.0,High Risk (Critical),3,33.6,18.5,6,11,2,13.0,1,1.0
CUST-106000,39.5,High Risk (Critical),8,26.2,20.1,100,45,0,0.0,0,3.5
CUST-106001,65.2,Medium Risk (Warning),21,65.9,72.4,109,36,1,20.4,0,4.0
CUST-106002,29.4,High Risk (Critical),6,36.4,20.1,133,5,1,27.8,0,3.0
CUST-106003,38.6,High Risk (Critical),8,23.2,10.7,131,18,0,0.0,0,3.5
CUST-106004,70.3,Low Risk (Healthy),22,52.6,92.4,1848,10,1,6.7,0,5.0
CUST-106005,69.5,Medium Risk (Warning),16,90.5,78.2,120,9,0,0.0,0,3.5
CUST-106006,15.1,High Risk (Critical),14,15.8,10.8,82,42,2,50.6,0,1.0
CUST-106007,78.7,Low Risk (Healthy),27,94.5,41.8,76,2,2,13.0,0,4.0
CUST-106008,6.3,High Risk (Critical),5,35.2,11.8,48,28,2,71.7,0,1.0
CUST-106009,18.8,High Risk (Critical),8,29.9,13.6,72,30,2,38.5,0,2.0
CUST-106010,70.9,Low Risk (Healthy),21,85.7,44.0,27,12,3,6.1,0,5.0
CUST-106011,19.9,High Risk (Critical),11,40.9,9.2,75,25,5,60.5,0,3.0
CUST-106012,67.1,Medium Risk (Warning),15,87.1,49.9,84,22,0,0.0,0,3.5
CUST-106013,10.8,High Risk (Critical),6,17.8,15.4,118,12,3,68.0,0,3.0
CUST-106014,8.2,High Risk (Critical),9,10.7,8.1,7,17,2,67.5,1,3.0
CUST-106015,28.9,High Risk (Critical),10,21.6,19.8,4,2,1,39.4,0,3.0
CUST-106016,39.8,High Risk (Critical),10,18.1,20.0,61,3,0,0.0,0,3.5
CUST-106017,7.9,High Risk (Critical),6,23.1,17.7,16,8,3,59.6,1,3.0
CUST-106018,12.6,High Risk (Critical),3,39.9,20.0,138,31,3,27.3,0,2.0
CUST-106019,76.6,Low Risk (Healthy),27,50.3,42.3,80,23,1,3.8,0,5.0
CUST-106020,5.0,High Risk (Critical),2,14.8,11.6,138,25,4,64.6,1,2.0
CUST-106021,30.6,High Risk (Critical),4,14.3,20.7,4,5,0,0.0,0,3.5
CUST-106022,46.7,Medium Risk (Warning),13,27.8,16.2,19,25,0,0.0,0,3.5
CUST-106023,5.0,High Risk (Critical),1,31.2,5.5,75,18,2,46.1,1,3.0
CUST-106024,18.1,High Risk (Critical),10,18.6,17.8,127,34,1,22.2,0,1.0
CUST-106025,67.1,Medium Risk (Warning),19,85.8,72.7,11,9,1,7.8,0,3.5
CUST-106026,58.0,Medium Risk (Warning),15,78.6,90.8,2996,29,2,12.9,0,4.0
CUST-106027,74.9,Low Risk (Healthy),21,86.3,82.2,74,44,0,0.0,0,3.5
CUST-106028,58.6,Medium Risk (Warning),15,58.6,105.8,30,7,0,0.0,0,3.5
CUST-106029,12.1,High Risk (Critical),12,17.6,4.2,67,35,2,57.5,0,1.0
CUST-106030,79.3,Low Risk (Healthy),26,78.9,28.4,107,5,0,0.0,0,3.5
CUST-106031,73.4,Low Risk (Healthy),27,54.6,85.1,103,36,0,0.0,0,3.5
CUST-106032,13.8,High Risk (Critical),10,14.5,16.2,133,4,1,62.9,1,3.0
CUST-106033,32.8,High Risk (Critical),6,12.8,15.0,9,13,0,0.0,0,3.5
CUST-106034,59.6,Medium Risk (Warning),17,62.4,72.6,2904,34,1,14.0,0,4.0
CUST-106035,14.9,High Risk (Critical),8,27.3,12.9,37,32,1,47.8,0,1.0
CUST-106036,16.8,High Risk (Critical),8,20.8,14.3,147,6,1,32.8,1,3.0
CUST-106037,5.0,High Risk (Critical),3,13.4,13.0,109,13,3,40.4,1,1.0
CUST-106038,20.0,High Risk (Critical),11,23.7,17.1,52,2,1,29.9,0,1.0
CUST-106039,77.1,Low Risk (Healthy),28,53.8,43.3,1991,2,1,19.2,0,5.0
CUST-106040,22.5,High Risk (Critical),4,21.1,17.3,33,1,1,25.4,0,3.0
CUST-106041,5.0,High Risk (Critical),4,42.1,6.4,114,23,1,46.9,1,1.0
CUST-106042,79.9,Low Risk (Healthy),29,67.5,32.5,41,2,0,0.0,0,3.5
CUST-106043,67.5,Medium Risk (Warning),15,88.4,83.0,10,17,0,0.0,0,3.5
CUST-106044,9.3,High Risk (Critical),8,16.2,12.3,31,42,2,34.2,0,1.0
CUST-106045,67.3,Medium Risk (Warning),17,87.8,79.4,5478,31,1,14.0,0,4.0
CUST-106046,34.6,High Risk (Critical),6,18.7,18.3,79,8,0,0.0,0,3.5
CUST-106047,78.8,Low Risk (Healthy),24,90.5,101.9,3974,12,1,2.9,0,4.0
CUST-106048,19.6,High Risk (Critical),1,28.5,9.5,2,14,1,34.1,0,3.0
CUST-106049,81.2,Low Risk (Healthy),25,89.4,72.9,116,14,0,0.0,0,3.5
CUST-106050,72.8,Low Risk (Healthy),18,92.5,88.1,60,12,0,0.0,0,3.5
CUST-106051,18.8,High Risk (Critical),7,43.3,6.1,79,40,4,43.8,0,3.0
CUST-106052,66.0,Medium Risk (Warning),20,84.4,86.9,94,41,1,23.9,0,3.5
CUST-106053,87.3,Low Risk (Healthy),27,93.8,32.2,57,42,1,22.4,0,5.0
CUST-106054,77.8,Low Risk (Healthy),27,69.3,78.5,3689,45,0,0.0,0,3.5
CUST-106055,66.5,Medium Risk (Warning),22,53.8,91.9,2757,36,0,0.0,0,3.5
CUST-106056,73.6,Low Risk (Healthy),26,59.9,38.0,2850,25,0,0.0,0,3.5
CUST-106057,24.2,High Risk (Critical),13,30.1,10.4,25,1,2,17.3,1,3.0
CUST-106058,5.0,High Risk (Critical),1,23.9,14.6,95,39,1,60.1,0,1.0
CUST-106059,5.0,High Risk (Critical),5,38.3,20.3,40,27,1,57.3,1,1.0
CUST-106060,30.2,High Risk (Critical),13,43.6,4.3,108,39,1,66.1,0,2.0
CUST-106061,5.0,High Risk (Critical),2,11.0,11.0,58,6,1,57.3,1,2.0
CUST-106062,5.0,High Risk (Critical),6,31.9,20.0,144,36,2,61.8,1,1.0
CUST-106063,7.2,High Risk (Critical),2,30.7,10.7,28,1,1,69.3,1,3.0
CUST-106064,73.1,Low Risk (Healthy),24,79.1,109.9,2198,24,1,21.3,0,4.0
CUST-106065,58.7,Medium Risk (Warning),16,54.5,38.7,580,7,0,0.0,0,3.5
CUST-106066,59.3,Medium Risk (Warning),17,52.0,95.8,60,5,0,0.0,0,3.5
CUST-106067,37.6,High Risk (Critical),10,10.8,21.7,86,23,0,0.0,0,3.5
CUST-106068,5.0,High Risk (Critical),7,31.8,5.4,86,27,2,36.9,1,1.0
CUST-106069,17.2,High Risk (Critical),9,10.4,5.0,80,41,1,15.2,1,3.0
CUST-106070,73.1,Low Risk (Healthy),17,84.3,81.1,95,22,1,7.2,0,5.0
CUST-106071,85.5,Low Risk (Healthy),29,86.2,103.8,127,18,0,0.0,0,3.5
CUST-106072,71.4,Low Risk (Healthy),16,89.9,95.3,19,32,1,23.4,0,5.0
CUST-106073,57.8,Medium Risk (Warning),15,91.2,41.6,105,40,2,20.4,0,3.5
CUST-106074,20.5,High Risk (Critical),7,44.8,15.8,150,4,2,50.2,0,2.0
CUST-106075,68.6,Medium Risk (Warning),24,52.1,49.9,3293,3,0,0.0,0,3.5
CUST-106076,23.8,High Risk (Critical),13,41.1,20.3,4,41,2,47.1,1,3.0
CUST-106077,17.4,High Risk (Critical),14,16.9,10.3,98,14,1,66.9,0,1.0
CUST-106078,13.8,High Risk (Critical),1,22.1,8.6,122,9,1,65.7,0,3.0
CUST-106079,7.9,High Risk (Critical),10,25.1,21.4,93,32,4,14.6,1,2.0
CUST-106080,62.2,Medium Risk (Warning),20,51.6,91.2,5198,12,2,15.5,0,5.0
CUST-106081,74.3,Low Risk (Healthy),26,62.1,53.5,1658,11,0,0.0,0,3.5
CUST-106082,17.1,High Risk (Critical),11,27.3,13.5,149,16,1,62.3,0,1.0
CUST-106083,21.5,High Risk (Critical),11,25.3,21.7,93,42,2,38.3,0,2.0
CUST-106084,8.0,High Risk (Critical),6,15.2,15.2,18,23,2,36.4,1,3.0
CUST-106085,77.1,Low Risk (Healthy),28,85.1,50.2,2610,21,1,22.0,0,3.5
CUST-106086,6.4,High Risk (Critical),1,44.7,15.0,18,19,2,50.5,0,1.0
CUST-106087,55.9,Medium Risk (Warning),16,58.4,79.1,94,42,1,23.9,0,4.0
CUST-106088,19.7,High Risk (Critical),6,44.3,15.3,58,26,1,44.7,1,3.0
CUST-106089,66.8,Medium Risk (Warning),17,77.1,32.1,1572,5,0,0.0,0,3.5
CUST-106090,76.4,Low Risk (Healthy),28,60.2,97.8,105,10,0,0.0,0,3.5
CUST-106091,11.9,High Risk (Critical),10,38.5,16.5,122,37,4,42.8,1,2.0
CUST-106092,66.7,Medium Risk (Warning),19,55.7,79.5,109,6,1,10.6,0,5.0
CUST-106093,79.5,Low Risk (Healthy),29,66.1,86.9,0,3,0,0.0,0,3.5
CUST-106094,31.2,High Risk (Critical),4,16.1,14.4,96,0,0,0.0,0,3.5
CUST-106095,14.5,High Risk (Critical),6,30.8,18.9,109,13,1,53.9,1,3.0
CUST-106096,18.5,High Risk (Critical),3,10.8,18.4,17,45,1,21.7,0,3.0
CUST-106097,81.0,Low Risk (Healthy),29,83.1,63.5,127,12,1,21.0,0,4.0
CUST-106098,76.5,Low Risk (Healthy),23,74.1,76.8,148,19,1,18.8,0,5.0
CUST-106099,37.2,High Risk (Critical),13,35.2,20.2,110,35,1,37.6,0,3.0
CUST-106100,14.4,High Risk (Critical),2,42.0,9.2,130,22,1,39.1,1,3.0
CUST-106101,40.2,High Risk (Critical),7,32.9,13.0,36,24,0,0.0,0,3.5
CUST-106102,63.2,Medium Risk (Warning),18,60.7,46.0,45,34,0,0.0,0,3.5
CUST-106103,29.2,High Risk (Critical),14,39.0,18.8,105,33,2,41.6,0,2.0
CUST-106104,67.8,Medium Risk (Warning),19,76.9,43.4,150,39,1,4.8,0,4.0
CUST-106105,5.0,High Risk (Critical),5,22.6,19.0,58,0,3,48.2,1,2.0
CUST-106106,29.8,High Risk (Critical),9,34.3,21.0,114,2,2,19.8,0,3.0
CUST-106107,8.8,High Risk (Critical),2,31.6,9.7,64,12,2,26.7,1,3.0
CUST-106108,12.0,High Risk (Critical),10,19.0,6.7,15,17,4,63.0,1,3.0
CUST-106109,75.8,Low Risk (Healthy),20,93.7,86.0,3784,43,0,0.0,0,3.5
CUST-106110,13.4,High Risk (Critical),12,14.6,10.7,143,21,3,69.6,1,3.0
CUST-106111,22.2,High Risk (Critical),13,39.6,7.1,6,4,3,71.8,1,3.0
CUST-106112,68.8,Medium Risk (Warning),21,73.9,36.8,88,2,1,11.0,0,4.0
CUST-106113,5.0,High Risk (Critical),2,13.2,9.5,119,18,3,66.6,0,2.0
CUST-106114,75.1,Low Risk (Healthy),24,86.2,55.3,2322,30,1,22.0,0,4.0
CUST-106115,76.5,Low Risk (Healthy),26,69.4,67.3,12,11,0,0.0,0,3.5
CUST-106116,40.5,High Risk (Critical),10,20.6,18.9,13,4,0,0.0,0,3.5
CUST-106117,25.9,High Risk (Critical),11,13.5,20.1,123,44,1,54.8,0,3.0
CUST-106118,63.1,Medium Risk (Warning),16,69.3,87.4,111,25,0,0.0,0,3.5
CUST-106119,64.6,Medium Risk (Warning),20,56.4,26.8,991,38,0,0.0,0,3.5
CUST-106120,5.0,High Risk (Critical),6,43.8,7.7,104,16,2,50.9,1,1.0
CUST-106121,74.2,Low Risk (Healthy),25,50.8,34.7,5,17,1,3.1,0,5.0
CUST-106122,13.3,High Risk (Critical),11,25.8,17.7,133,26,2,56.5,0,1.0
CUST-106123,65.9,Medium Risk (Warning),17,62.7,72.3,5567,19,1,12.4,0,5.0
CUST-106124,17.7,High Risk (Critical),11,27.6,21.6,48,40,1,26.0,1,2.0
CUST-106125,66.1,Medium Risk (Warning),18,70.4,94.8,122,15,0,0.0,0,3.5
CUST-106126,21.5,High Risk (Critical),8,43.6,11.8,130,28,3,18.2,0,2.0
CUST-106127,21.9,High Risk (Critical),11,28.3,15.1,103,15,2,42.4,0,2.0
CUST-106128,37.5,High Risk (Critical),10,10.6,20.1,88,34,0,0.0,0,3.5
CUST-106129,7.0,High Risk (Critical),14,24.3,11.2,8,19,3,66.9,1,1.0
CUST-106130,88.5,Low Risk (Healthy),28,91.6,70.3,125,38,1,18.8,0,5.0
CUST-106131,77.6,Low Risk (Healthy),21,84.6,65.3,3526,43,1,14.5,0,5.0
CUST-106132,42.9,High Risk (Critical),11,24.2,7.5,78,15,0,0.0,0,3.5
CUST-106133,54.6,Medium Risk (Warning),15,64.5,87.2,4,11,2,6.0,0,4.0
CUST-106134,59.7,Medium Risk (Warning),17,53.5,51.9,94,23,0,0.0,0,3.5
