customer_id,signup_date,acquisition_channel,country,customer_segment
CUST-107159,2024-09-18,Organic Search,Australia,Mid-Market
CUST-107160,2024-03-15,Direct,Germany,SMB
CUST-107161,2024-02-12,Paid Ads,United States,Mid-Market
CUST-107162,2024-10-06,Direct,United Kingdom,SMB
CUST-107163,2024-02-20,Referral,United States,SMB
CUST-107164,2025-03-26,Referral,Australia,SMB
CUST-107165,2025-10-07,Referral,United States,Enterprise
CUST-107166,2024-02-27,Paid Ads,Germany,SMB
CUST-107167,2025-07-10,Email Campaign,France,SMB
CUST-107168,2024-05-03,Referral,Australia,SMB
CUST-107169,2024-10-07,Direct,United States,SMB
CUST-107170,2025-02-15,Paid Ads,United States,SMB
CUST-107171,2024-05-12,Paid Ads,United States,SMB
CUST-107172,2025-08-04,Organic Search,United States,SMB
CUST-107173,2025-05-09,Direct,United Kingdom,Mid-Market
CUST-107174,2024-06-05,Referral,United Kingdom,SMB
CUST-107175,2024-08-23,Paid Ads,United Kingdom,SMB
CUST-107176,2024-05-19,Paid Ads,United States,SMB
CUST-107177,2024-12-27,Referral,Germany,SMB
CUST-107178,2025-07-31,Referral,Canada,SMB
CUST-107179,2024-06-27,outbound_sales,France,SMB
CUST-107180,2024-07-13,Organic Search,Canada,Mid-Market
CUST-107181,2025-10-04,Organic Search,Canada,SMB
CUST-107182,2025-09-19,Organic Search,United Kingdom,Mid-Market
CUST-107183,2025-09-12,Email Campaign,United States,SMB
CUST-107184,2024-09-29,Organic Search,United Kingdom,SMB
CUST-107185,2025-02-06,Email Campaign,United States,Mid-Market
CUST-107186,2025-07-20,Email Campaign,United States,SMB
CUST-107187,2024-06-08,Paid Ads,United States,Enterprise
CUST-107188,2024-08-28,Direct,Australia,Enterprise
CUST-107189,2024-02-27,Direct,United States,SMB
CUST-107190,2024-03-01,Organic Search,Germany,SMB
CUST-107191,2024-07-19,Paid Ads,Germany,SMB
CUST-107192,2025-03-01,Organic Search,United States,Mid-Market
CUST-107193,2024-07-05,Direct,United States,SMB
CUST-107194,2024-09-29,Paid Ads,India,SMB
CUST-107195,2025-10-30,Social Media,United States,Mid-Market
CUST-107196,2024-03-27,Organic Search,United Kingdom,SMB
CUST-107197,2024-10-27,outbound_sales,United States,SMB
CUST-107198,2024-03-23,Referral,United Kingdom,SMB
CUST-107199,2024-11-03,Paid Ads,United Kingdom,Mid-Market
CUST-107200,2025-10-01,Organic Search,Netherlands,SMB
CUST-107201,2025-10-19,Referral,Australia,Mid-Market
CUST-107202,2025-08-23,Referral,United Kingdom,SMB
CUST-107203,2024-07-28,Paid Ads,Germany,SMB
CUST-107204,2025-05-22,Paid Ads,Germany,Mid-Market
CUST-107205,2024-01-03,Organic Search,United States,SMB
CUST-107206,2025-10-28,Organic Search,United Kingdom,Mid-Market
CUST-107207,2025-08-05,Organic Search,Germany,SMB
CUST-107208,2025-04-21,Direct,United Kingdom,SMB
CUST-107209,2024-03-19,Organic Search,United Kingdom,SMB
CUST-107210,2024-11-03,Social Media,United States,SMB
CUST-107211,2025-01-28,Social Media,United States,Mid-Market
CUST-107212,2025-10-12,Organic Search,United States,SMB
CUST-107213,2025-08-27,Paid Ads,Canada,SMB
CUST-107214,2025-10-03,Paid Ads,Canada,Enterprise
CUST-107215,2024-05-30,Email Campaign,India,SMB
CUST-107216,2025-10-05,Organic Search,United States,SMB
CUST-107217,2024-09-29,Paid Ads,United States,SMB
CUST-107218,2024-06-17,Paid Ads,United States,Enterprise
CUST-107219,2024-02-15,Organic Search,United States,SMB
CUST-107220,2025-05-07,Organic Search,France,SMB
CUST-107221,2025-06-07,outbound_sales,Germany,SMB
CUST-107222,2025-07-21,Paid Ads,United States,Mid-Market
CUST-107223,2024-10-29,Organic Search,United States,SMB
CUST-107224,2025-01-24,Referral,India,Mid-Market
CUST-107225,2024-09-24,Organic Search,France,SMB
CUST-107226,2024-10-11,Direct,United States,SMB
CUST-107227,2024-08-16,Direct,United States,Mid-Market
CUST-107228,2025-03-09,Organic Search,Netherlands,SMB
CUST-107229,2024-11-25,Email Campaign,Canada,SMB
CUST-107230,2024-11-27,Referral,Germany,SMB
CUST-107231,2025-05-16,Email Campaign,Germany,SMB
CUST-107232,2024-12-14,Paid Ads,United Kingdom,SMB
CUST-107233,2025-10-18,Referral,India,SMB
CUST-107234,2025-04-25,Paid Ads,Germany,SMB
CUST-107235,2025-09-11,paid ads,Germany,SMB
CUST-107236,2024-10-14,Direct,United States,SMB
CUST-107237,2025-03-20,Email Campaign,Australia,SMB
CUST-107238,2025-10-09,Paid Ads,Germany,SMB
CUST-107239,2025-09-24,Paid Ads,United States,Mid-Market
CUST-107240,2025-02-06,Organic Search,United Kingdom,Mid-Market
CUST-107241,2024-03-30,Organic Search,United Kingdom,SMB
CUST-107242,2024-05-20,Paid Ads,India,SMB
CUST-107243,2024-01-24,Direct,United States,SMB
CUST-107244,2024-03-03,Paid Ads,Netherlands,SMB
CUST-107245,2025-02-19,Paid Ads,United States,Mid-Market
CUST-107246,2025-04-26,Email Campaign,Canada,Enterprise
CUST-107247,2025-04-02,Email Campaign,United States,Mid-Market
CUST-107248,2024-11-26,Paid Ads,United States,Mid-Market
CUST-107249,2024-12-27,Email Campaign,Canada,SMB
CUST-107250,2024-12-04,Social Media,Canada,Mid-Market
CUST-107251,2025-08-29,Direct,United States,Mid-Market
CUST-107252,2024-06-22,Direct,India,SMB
CUST-107253,2024-06-28,Referral,United Kingdom,Mid-Market
CUST-107254,2024-12-01,Direct,United States,SMB
CUST-107255,2025-11-25,Direct,France,SMB
CUST-107256,2024-03-02,direct,Germany,SMB
CUST-107257,2024-01-01,Organic Search,United States,SMB
CUST-107258,2024-03-25,Social Media,United States,SMB
CUST-107259,2025-04-26,Direct,United States,Mid-Market
CUST-107260,2024-07-25,Referral,Germany,SMB
CUST-107261,2024-12-07,Organic Search,United States,SMB
CUST-107262,2025-03-20,Email Campaign,United States,SMB
CUST-107263,2024-01-23,Paid Ads,United States,SMB
CUST-107264,2024-03-11,Paid Ads,United Kingdom,SMB
CUST-107265,2025-06-17,Organic Search,United States,SMB
CUST-107266,2024-07-12,Referral,Germany,SMB
CUST-107267,2025-09-19,Organic Search,United States,Mid-Market
CUST-107268,2024-09-08,Organic Search,India,Mid-Market
CUST-107269,2025-05-31,Direct,United States,SMB
CUST-107270,2024-09-12,Paid Ads,India,SMB
CUST-107271,2025-11-24,Organic Search,Germany,SMB
CUST-107272,2025-07-20,Referral,Canada,Mid-Market
CUST-107273,2025-08-17,Organic Search,United States,Mid-Market
CUST-107274,2025-02-27,Paid Ads,United Kingdom,SMB
CUST-107275,2025-03-02,Paid Ads,France,SMB
CUST-107276,2024-11-01,Paid Ads,Australia,SMB
CUST-107277,2025-05-31,Organic Search,United States,Mid-Market
CUST-107278,2025-01-01,Email Campaign,Canada,SMB
CUST-107279,2025-01-25,Referral,United Kingdom,SMB
CUST-107280,2024-02-20,Referral,Canada,SMB
CUST-107281,2024-07-12,Referral,Australia,SMB
CUST-107282,2024-03-12,Paid Ads,Germany,SMB
CUST-107283,2024-01-30,Paid Ads,United States,SMB
CUST-107284,2025-03-08,Organic Search,United Kingdom,Mid-Market
CUST-107285,2024-05-06,Email Campaign,United States,Mid-Market
CUST-107286,2024-06-09,Organic Search,France,Enterprise
CUST-107287,2025-07-29,outbound_sales,Canada,SMB
CUST-107288,2025-08-15,Paid Ads,United States,SMB
CUST-107289,2025-08-03,Paid Ads,United Kingdom,SMB
CUST-107290,2024-02-04,Organic Search,Canada,Mid-Market
CUST-107291,2025-09-26,Organic Search,United Kingdom,SMB
CUST-107292,2024-07-04,Referral,United Kingdom,Mid-Market
CUST-107293,2024-03-27,Referral,Australia,Mid-Market
CUST-107294,2024-11-03,Direct,United States,SMB
CUST-107295,2024-12-07,Referral,United States,Mid-Market
CUST-107296,2024-11-17,Direct,United States,Enterprise
CUST-107297,2025-03-18,Paid Ads,United States,SMB
CUST-107298,2024-01-31,Paid Ads,Netherlands,SMB
CUST-107299,2025-06-22,Paid Ads,United Kingdom,SMB
CUST-107300,2024-01-10,Email Campaign,United Kingdom,SMB
CUST-107301,2024-12-20,Email Campaign,United States,Mid-Market
CUST-107302,2024-02-14,Email Campaign,Germany,Mid-Market
CUST-107303,2024-05-26,Email Campaign,France,Enterprise
CUST-107304,2025-05-30,Email Campaign,United States,Mid-Market
CUST-107305,2025-04-17,Paid Ads,Canada,Mid-Market
CUST-107306,2024-10-03,Email Campaign,United Kingdom,Mid-Market
CUST-107307,2024-04-10,Organic Search,United States,Mid-Market
CUST-107308,2024-05-10,Direct,Canada,SMB
CUST-107309,2025-05-07,Paid Ads,United States,SMB
CUST-107310,2025-05-29,Email Campaign,Germany,SMB
CUST-107311,2025-07-29,Email Campaign,United Kingdom,Mid-Market
CUST-107312,2024-04-02,Social Media,Germany,SMB
CUST-107313,2025-06-17,Social Media,United States,SMB
CUST-107314,2024-11-28,Paid Ads,United States,SMB
CUST-107315,2025-02-28,Referral,Germany,SMB
CUST-107316,2024-09-02,Paid Ads,Canada,SMB
CUST-107317,2024-01-15,Paid Ads,Australia,SMB
CUST-107318,2024-04-29,Direct,United States,SMB
CUST-107319,2024-07-11,Organic Search,United States,SMB
CUST-107320,2024-06-01,Paid Ads,Germany,SMB
CUST-107321,2024-05-28,Referral,United Kingdom,SMB
CUST-107322,2024-11-15,Referral,Canada,Mid-Market
CUST-107323,2025-07-20,Paid Ads,United Kingdom,Mid-Market
CUST-107324,2025-09-13,outbound_sales,Canada,SMB
CUST-107325,2024-08-17,Organic Search,United States,SMB
CUST-107326,2024-07-28,Paid Ads,Australia,Enterprise
CUST-107327,2024-12-21,Direct,Canada,SMB
CUST-107328,2024-01-05,Social Media,United States,SMB
CUST-107329,2024-01-11,Organic Search,United States,Enterprise
CUST-107330,2024-04-02,Referral,United Kingdom,SMB
CUST-107331,2025-11-29,Referral,India,SMB
CUST-107332,2025-02-01,organic search,Canada,SMB
CUST-107333,2024-07-12,Paid Ads,United Kingdom,SMB
CUST-107334,2025-04-10,Paid Ads,Germany,SMB
CUST-107335,2025-06-17,Paid Ads,United States,Mid-Market
CUST-107336,2024-02-06,organic search,Canada,SMB
CUST-107337,2024-05-10,Paid Ads,United Kingdom,Mid-Market
CUST-107338,2025-01-25,Organic Search,India,SMB
CUST-107339,2024-12-15,Direct,United States,SMB
CUST-107340,2024-06-03,organic search,United States,Enterprise
CUST-107341,2025-03-15,Direct,Germany,Mid-Market
CUST-107342,2025-11-13,outbound_sales,Netherlands,Mid-Market
CUST-107343,2024-07-23,Social Media,Netherlands,Mid-Market
CUST-107344,2024-04-06,Referral,United States,Mid-Market
CUST-107345,2025-09-09,Organic Search,France,SMB
CUST-107346,2025-02-06,Organic Search,Germany,Enterprise
CUST-107347,2024-06-28,Paid Ads,Germany,SMB
CUST-107348,2024-11-30,Referral,United States,SMB
CUST-107349,2025-12-01,Paid Ads,United States,SMB
CUST-107350,2024-10-11,outbound_sales,United States,SMB
CUST-107351,2024-12-19,Referral,United States,Mid-Market
CUST-107352,2024-06-08,Email Campaign,Canada,SMB
CUST-107353,2024-12-03,Paid Ads,India,SMB
CUST-107354,2024-09-12,Organic Search,United States,SMB
CUST-107355,2024-03-09,Organic Search,India,SMB
CUST-107356,2025-09-29,Paid Ads,United Kingdom,SMB
CUST-107357,2025-09-05,Social Media,United States,SMB
CUST-107358,2024-01-05,Social Media,United States,SMB
CUST-107359,2025-03-28,Paid Ads,United States,SMB
CUST-107360,2024-03-27,Paid Ads,United States,SMB
CUST-107361,2025-06-04,Social Media,United States,SMB
CUST-107362,2025-01-31,Organic Search,United Kingdom,SMB
CUST-107363,2025-07-31,Referral,United States,Mid-Market
CUST-107364,2024-11-08,Referral,United States,Mid-Market
CUST-107365,2024-09-19,Email Campaign,United States,SMB
CUST-107366,2025-02-23,Direct,United States,Mid-Market
CUST-107367,2025-07-02,Direct,United States,SMB
CUST-107368,2024-02-04,Email Campaign,Germany,SMB
CUST-107369,2024-12-20,Email Campaign,Canada,SMB
CUST-107370,2024-08-01,Referral,Germany,Mid-Market
CUST-107371,2025-08-28,Email Campaign,United States,SMB
CUST-107372,2024-10-18,Organic Search,Germany,SMB
CUST-107373,2025-07-29,Email Campaign,Germany,SMB
CUST-107374,2025-05-19,referral,Netherlands,SMB
CUST-107375,2024-05-23,Organic Search,India,SMB
CUST-107376,2024-08-07,Referral,United Kingdom,Enterprise
CUST-107377,2025-08-14,Referral,United States,SMB
CUST-107378,2025-03-29,Organic Search,United States,SMB
CUST-107379,2024-09-13,Paid Ads,Netherlands,SMB
CUST-107380,2024-01-01,paid ads,United States,SMB
CUST-107381,2025-02-19,Referral,United States,Mid-Market
CUST-107382,2024-07-17,Referral,United Kingdom,SMB
CUST-107383,2025-04-06,Organic Search,United States,SMB
CUST-107384,2024-01-06,Referral,Canada,SMB
CUST-107385,2025-07-16,Referral,United Kingdom,Enterprise
CUST-107386,2024-02-21,Email Campaign,United Kingdom,SMB
CUST-107387,2024-02-29,Direct,United States,Enterprise
CUST-107388,2025-08-26,Direct,United Kingdom,Mid-Market
CUST-107389,2024-10-05,outbound_sales,Canada,Mid-Market
CUST-107390,2025-07-31,Paid Ads,United States,SMB
CUST-107391,2024-10-27,Paid Ads,India,SMB
CUST-107392,2024-01-14,Organic Search,United States,SMB
CUST-107393,2024-02-05,Paid Ads,United Kingdom,Enterprise
CUST-107394,2025-03-27,Social Media,Canada,SMB
CUST-107395,2024-10-16,Organic Search,United States,SMB
CUST-107396,2025-10-13,outbound_sales,United Kingdom,SMB
CUST-107397,2025-08-11,Referral,France,SMB
CUST-107398,2024-08-12,Organic Search,United States,SMB
CUST-107399,2025-11-07,Referral,United States,Mid-Market
CUST-107400,2025-10-07,Organic Search,United States,Enterprise
CUST-107401,2024-07-20,email campaign,Germany,Mid-Market
CUST-107402,2024-10-27,Organic Search,United Kingdom,SMB
CUST-107403,2025-08-01,paid ads,Germany,Mid-Market
CUST-107404,2025-11-30,Organic Search,Canada,SMB
CUST-107405,2025-04-03,Referral,Netherlands,SMB
CUST-107406,2025-10-09,Paid Ads,United States,Mid-Market
CUST-107407,2024-11-23,Direct,India,Mid-Market
CUST-107408,2024-11-13,Organic Search,United States,SMB
CUST-107409,2025-07-17,Organic Search,United Kingdom,SMB
CUST-107410,2024-07-18,Organic Search,United States,SMB
CUST-107411,2025-08-05,Referral,Germany,Mid-Market
CUST-107412,2024-01-09,Organic Search,Canada,SMB
CUST-107413,2024-01-05,Paid Ads,United States,SMB
CUST-107414,2024-11-29,Organic Search,United States,Mid-Market
CUST-107415,2025-04-26,Paid Ads,United States,SMB
CUST-107416,2025-04-08,Paid Ads,Germany,Enterprise
CUST-107417,2025-11-11,Referral,Germany,Mid-Market
CUST-107418,2024-03-01,Social Media,United Kingdom,Enterprise
CUST-107419,2025-03-24,Paid Ads,United States,SMB
CUST-107420,2024-08-31,Referral,United States,SMB
CUST-107421,2025-05-15,Paid Ads,United States,Mid-Market
CUST-107422,2025-09-03,Paid Ads,France,SMB
CUST-107423,2025-04-21,Organic Search,France,SMB
CUST-107424,2025-05-03,Social Media,Germany,SMB
CUST-107425,2024-11-19,Organic Search,United States,SMB
CUST-107426,2024-11-03,outbound_sales,United States,Mid-Market
CUST-107427,2025-06-28,Organic Search,India,SMB
CUST-107428,2025-09-10,Referral,United States,SMB
CUST-107429,2024-04-16,Email Campaign,United States,SMB
CUST-107430,2025-05-02,Direct,Canada,SMB
CUST-107431,2024-11-23,Paid Ads,United States,SMB
CUST-107432,2025-10-26,Paid Ads,Germany,Mid-Market
CUST-107433,2025-06-28,Organic Search,Germany,SMB
CUST-107434,2024-03-10,Direct,United States,SMB
CUST-107435,2024-06-30,Email Campaign,United States,Enterprise
CUST-107436,2025-10-02,Paid Ads,Canada,SMB
CUST-107437,2024-09-03,Direct,Canada,SMB
CUST-107438,2025-09-30,outbound_sales,United States,SMB
CUST-107439,2024-02-24,Paid Ads,United States,Mid-Market
CUST-107440,2025-04-26,Direct,France,SMB
CUST-107441,2025-07-02,Referral,India,SMB
CUST-107442,2024-10-02,outbound_sales,Canada,Enterprise
CUST-107443,2025-01-21,Organic Search,United Kingdom,Mid-Market
CUST-107444,2025-06-07,Social Media,United States,Enterprise
CUST-107445,2024-09-13,Paid Ads,Canada,SMB
CUST-107446,2024-08-08,Referral,United States,Mid-Market
CUST-107447,2024-10-12,Paid Ads,Canada,Mid-Market
CUST-107448,2025-02-27,Paid Ads,United Kingdom,Mid-Market
CUST-107449,2025-09-17,Organic Search,Canada,Enterprise
CUST-107450,2024-06-28,Social Media,Canada,SMB
CUST-107451,2024-01-01,Direct,Canada,Mid-Market
CUST-107452,2024-09-03,Email Campaign,United States,Mid-Market
CUST-107453,2025-01-04,Paid Ads,United States,SMB
CUST-107454,2024-06-17,Paid Ads,Australia,Mid-Market
CUST-107455,2024-03-28,Paid Ads,United States,Mid-Market
CUST-107456,2024-08-18,Organic Search,Australia,SMB
CUST-107457,2025-05-01,organic search,Germany,Mid-Market
CUST-107458,2025-04-02,Referral,Canada,Enterprise
CUST-107459,2024-04-12,Paid Ads,India,SMB
CUST-107460,2024-05-22,Organic Search,United States,Mid-Market
CUST-107461,2025-06-21,Paid Ads,India,SMB
CUST-107462,2025-01-30,Paid Ads,Germany,SMB
CUST-107463,2025-11-27,Paid Ads,Australia,SMB
CUST-107464,2025-08-13,Organic Search,United States,SMB
CUST-107465,2025-10-28,Referral,United States,Enterprise
CUST-107466,2025-02-06,Organic Search,United States,SMB
CUST-107467,2024-10-27,Paid Ads,United States,SMB
CUST-107468,2024-06-04,Paid Ads,United States,Enterprise
CUST-107469,2025-02-18,Paid Ads,United States,Mid-Market
CUST-107470,2025-11-14,Paid Ads,United Kingdom,SMB
CUST-107471,2024-09-02,Paid Ads,Germany,SMB
CUST-107472,2024-02-05,Organic Search,United States,Mid-Market
CUST-107473,2025-02-01,Paid Ads,Canada,SMB
CUST-107474,2024-05-27,Paid Ads,United States,SMB
CUST-107475,2024-01-03,Referral,United States,SMB
CUST-107476,2025-01-22,Organic Search,Australia,SMB
CUST-107477,2024-04-16,Referral,United Kingdom,SMB
CUST-107478,2025-01-26,Email Campaign,Canada,Mid-Market
CUST-107479,2024-03-02,Organic Search,United States,SMB
CUST-107480,2024-01-19,Referral,United Kingdom,SMB
CUST-107481,2025-06-07,Direct,Germany,Enterprise
CUST-107482,2024-05-17,Social Media,United States,Enterprise
CUST-107483,2025-10-03,Paid Ads,United Kingdom,SMB
CUST-107484,2024-08-14,Direct,United States,SMB
CUST-107485,2024-06-30,Social Media,United States,Mid-Market
CUST-107486,2025-08-08,Organic Search,United States,SMB
CUST-107487,2025-04-16,Organic Search,United States,Enterprise
CUST-107488,2024-06-24,Referral,United States,SMB
CUST-107489,2024-01-27,outbound_sales,Germany,Mid-Market
CUST-107490,2025-03-20,Paid Ads,United States,SMB
CUST-107491,2025-11-03,Organic Search,United States,Mid-Market
CUST-107492,2025-08-11,Email Campaign,United States,Mid-Market
CUST-107493,2025-07-30,Social Media,India,Mid-Market
CUST-107494,2025-08-15,Organic Search,United States,Mid-Market
CUST-107495,2025-11-18,Social Media,United States,Mid-Market
CUST-107496,2025-06-05,Referral,Netherlands,SMB
CUST-107497,2025-03-27,Direct,United Kingdom,SMB
CUST-107498,2025-03-03,Referral,United States,Enterprise
CUST-107499,2024-02-28,Paid Ads,United States,Mid-Market
CUST-107500,2025-09-06,Organic Search,Australia,SMB
CUST-107501,2024-06-21,Paid Ads,Canada,SMB
CUST-107502,2025-02-10,Direct,Canada,SMB
CUST-107503,2024-10-15,Paid Ads,Canada,Enterprise
CUST-107504,2025-11-26,Direct,United Kingdom,SMB
CUST-107505,2025-09-02,Referral,United States,Mid-Market
CUST-107506,2024-12-30,email campaign,United States,SMB
CUST-107507,2025-02-24,Referral,India,SMB
CUST-107508,2024-09-08,Direct,Germany,SMB
CUST-107509,2024-01-21,Paid Ads,United States,Mid-Market
CUST-107510,2025-06-07,direct,Germany,SMB
CUST-107511,2024-11-18,Organic Search,United States,SMB
CUST-107512,2024-04-17,Organic Search,United States,SMB
CUST-107513,2025-08-09,Email Campaign,United Kingdom,Mid-Market
CUST-107514,2025-05-11,Social Media,India,SMB
CUST-107515,2024-09-19,Paid Ads,United Kingdom,Mid-Market
CUST-107516,2025-06-26,Paid Ads,Germany,SMB
CUST-107517,2024-10-27,Email Campaign,Germany,SMB
CUST-107518,2025-03-29,Organic Search,United States,Mid-Market
CUST-107519,2025-04-26,Paid Ads,United States,SMB
CUST-107520,2024-07-16,Paid Ads,Germany,SMB
CUST-107521,2024-05-15,Email Campaign,Germany,SMB
CUST-107522,2024-11-09,Organic Search,United States,SMB
CUST-107523,2024-05-20,Paid Ads,Canada,SMB
CUST-107524,2025-01-17,Organic Search,Australia,SMB
CUST-107525,2025-07-26,Social Media,United States,Mid-Market
CUST-107526,2025-02-13,Paid Ads,United States,SMB
CUST-107527,2025-10-25,Referral,United States,SMB
