customer_id,monthly_active_days,feature_adoption_rate_pct,avg_daily_session_mins,api_calls_count,export_reports_count
CUST-107633,1,19.2,8.0,2,8
CUST-107634,12,29.5,19.0,114,0
CUST-107635,12,13.2,19.4,52,34
CUST-107636,1,29.0,20.6,102,26
CUST-107637,8,43.4,8.4,32,6
CUST-107638,10,28.8,8.2,42,34
CUST-107639,16,79.2,39.3,74,40
CUST-107640,29,53.0,74.0,52,25
CUST-107641,11,32.2,8.8,31,23
CUST-107642,12,37.1,21.3,11,25
CUST-107643,21,60.1,104.3,6779,31
CUST-107644,12,29.6,6.8,142,22
CUST-107645,10,36.9,15.0,111,24
CUST-107646,13,43.0,14.2,33,0
CUST-107647,1,23.7,16.8,144,17
CUST-107648,1,40.3,7.7,150,39
CUST-107649,2,39.1,12.6,21,16
CUST-107650,7,25.2,20.8,23,10
CUST-107651,16,55.5,63.8,149,37
CUST-107652,7,16.3,15.6,119,8
CUST-107653,24,82.5,84.1,146,16
CUST-107654,17,83.6,101.1,3336,42
CUST-107655,12,20.7,18.4,35,29
CUST-107656,26,85.2,33.9,915,45
CUST-107657,6,37.3,7.3,77,4
CUST-107658,14,44.6,17.1,37,40
CUST-107659,17,85.5,90.3,4153,28
CUST-107660,11,14.8,10.3,85,25
CUST-107661,3,30.8,12.6,73,12
CUST-107662,2,10.2,18.5,39,8
CUST-107663,16,89.6,87.9,5537,2
CUST-107664,18,65.9,28.3,1839,4
CUST-107665,29,86.6,72.0,3816,18
CUST-107666,4,43.2,15.5,112,45
CUST-107667,13,40.0,4.3,8,33
CUST-107668,27,74.7,45.6,15,22
CUST-107669,20,81.7,36.7,1394,31
CUST-107670,11,40.8,12.7,103,34
CUST-107671,25,92.8,61.7,133,14
CUST-107672,18,62.9,51.8,4,9
CUST-107673,28,62.2,38.9,22,26
CUST-107674,3,42.9,13.9,89,36
CUST-107675,13,26.1,20.3,124,25
CUST-107676,8,15.2,6.1,9,29
CUST-107677,12,37.8,14.4,131,14
CUST-107678,27,61.2,81.5,104,5
CUST-107679,15,55.0,105.7,7187,22
CUST-107680,29,75.7,71.2,5197,6
CUST-107681,29,79.4,102.9,11,23
CUST-107682,16,75.8,40.6,1745,24
CUST-107683,19,80.7,91.9,90,31
CUST-107684,13,29.4,14.1,31,28
CUST-107685,24,76.0,90.8,53,38
CUST-107686,13,23.3,21.8,30,13
CUST-107687,29,79.5,34.9,117,0
CUST-107688,4,35.7,19.4,16,0
CUST-107689,4,44.4,18.5,143,31
CUST-107690,13,10.1,7.2,0,16
CUST-107691,22,62.8,62.5,3250,7
CUST-107692,16,56.4,84.1,5046,10
CUST-107693,17,52.4,83.9,69,42
CUST-107694,29,57.2,70.4,95,14
CUST-107695,6,41.1,13.5,67,45
CUST-107696,8,38.7,10.2,62,8
CUST-107697,13,16.3,7.1,22,42
CUST-107698,12,26.0,19.7,117,35
CUST-107699,15,65.4,94.3,4809,18
CUST-107700,21,94.0,86.9,139,42
CUST-107701,26,76.6,40.2,643,3
CUST-107702,28,94.8,68.2,4364,45
CUST-107703,2,35.5,9.0,150,7
CUST-107704,16,89.8,59.7,3343,22
CUST-107705,1,37.4,7.6,90,16
CUST-107706,18,86.8,37.9,23,45
CUST-107707,20,50.8,58.7,2406,18
CUST-107708,15,90.8,93.7,99,29
CUST-107709,6,19.4,16.8,69,13
CUST-107710,13,32.5,15.1,123,45
CUST-107711,9,36.8,15.2,36,22
CUST-107712,13,42.1,14.6,113,38
CUST-107713,2,40.5,10.3,25,3
CUST-107714,26,64.9,71.1,5190,33
CUST-107715,18,56.0,78.6,112,40
CUST-107716,9,32.4,6.5,140,36
CUST-107717,20,83.7,41.9,133,9
CUST-107718,11,25.0,17.4,23,38
CUST-107719,8,43.8,5.1,7,30
CUST-107720,7,14.4,15.2,59,38
CUST-107721,1,41.7,21.4,70,39
CUST-107722,22,64.6,42.0,36,33
CUST-107723,25,69.9,109.6,43,13
CUST-107724,22,58.1,63.0,2898,35
CUST-107725,18,63.6,63.0,70,19
CUST-107726,4,41.2,7.0,48,6
CUST-107727,10,26.6,6.6,103,40
CUST-107728,15,95.0,105.8,128,34
CUST-107729,20,79.1,36.6,2342,16
CUST-107730,4,10.9,12.1,95,37
CUST-107731,22,85.1,84.7,6606,24
CUST-107732,2,17.8,6.5,123,14
CUST-107733,9,14.9,9.7,53,16
CUST-107734,10,40.8,18.8,88,25
CUST-107735,12,16.9,6.9,70,12
CUST-107736,5,12.0,10.4,122,35
CUST-107737,17,66.5,91.8,6976,0
CUST-107738,8,15.2,11.7,68,27
CUST-107739,5,14.8,10.4,39,13
CUST-107740,27,82.3,25.3,41,42
CUST-107741,8,35.0,15.9,140,26
CUST-107742,17,79.2,93.7,53,27
CUST-107743,12,24.2,17.1,91,23
CUST-107744,12,33.7,9.3,104,13
CUST-107745,5,31.4,19.0,77,45
CUST-107746,14,32.7,14.5,139,32
CUST-107747,6,31.9,18.4,74,17
CUST-107748,2,42.6,18.4,25,23
CUST-107749,1,25.7,19.0,55,18
CUST-107750,2,27.4,4.1,10,2
CUST-107751,5,10.5,10.0,33,40
CUST-107752,23,58.5,77.1,87,6
CUST-107753,1,20.2,14.0,43,19
CUST-107754,27,85.4,94.1,147,0
CUST-107755,29,69.5,93.0,6417,33
CUST-107756,3,43.8,13.9,96,45
CUST-107757,8,41.6,7.0,12,27
CUST-107758,20,88.1,100.9,22,37
CUST-107759,15,90.2,38.3,142,23
CUST-107760,2,24.5,7.1,112,45
CUST-107761,3,11.0,21.1,111,12
CUST-107762,3,24.5,18.6,12,10
CUST-107763,15,58.2,80.8,2828,25
CUST-107764,13,17.5,15.5,115,8
CUST-107765,8,13.7,11.1,60,16
CUST-107766,11,17.4,9.6,59,8
CUST-107767,1,18.0,13.5,25,18
CUST-107768,6,26.9,10.1,100,15
CUST-107769,4,28.5,18.3,113,1
CUST-107770,25,51.3,31.3,11,1
CUST-107771,5,42.3,4.2,86,16
CUST-107772,24,78.5,63.7,4013,19
CUST-107773,17,93.0,108.5,9,20
CUST-107774,8,32.1,9.0,46,39
CUST-107775,4,34.2,12.8,147,34
CUST-107776,17,56.1,33.4,113,4
CUST-107777,6,36.8,5.0,124,28
CUST-107778,10,37.0,14.0,146,29
CUST-107779,10,39.6,12.6,110,26
CUST-107780,9,36.1,8.4,5,38
CUST-107781,27,72.4,98.2,96,20
CUST-107782,28,78.0,38.1,2971,6
CUST-107783,14,14.8,8.1,60,29
CUST-107784,24,94.2,26.5,1749,14
CUST-107785,18,61.0,56.8,82,44
CUST-107786,2,40.3,21.3,105,42
CUST-107787,2,10.5,13.7,101,21
CUST-107788,26,65.9,107.2,37,41
CUST-107789,15,67.0,53.1,849,6
CUST-107790,5,33.2,7.0,5,43
CUST-107791,28,74.6,97.0,81,9
CUST-107792,21,90.0,65.8,1052,14
CUST-107793,2,14.1,11.8,140,21
CUST-107794,1,44.6,11.4,125,30
CUST-107795,10,34.3,6.3,125,22
CUST-107796,22,58.6,65.4,112,6
CUST-107797,2,23.3,21.1,38,39
CUST-107798,29,81.6,64.8,5,27
CUST-107799,10,41.2,12.5,53,6
CUST-107800,5,35.2,5.6,21,5
CUST-107801,19,58.7,96.2,3848,37
CUST-107802,2,39.4,6.8,150,6
CUST-107803,4,39.2,13.9,19,6
CUST-107804,3,44.2,9.5,66,35
CUST-107805,9,32.2,21.6,102,35
CUST-107806,14,30.5,5.5,95,33
CUST-107807,5,35.2,8.2,72,17
CUST-107808,10,37.3,6.4,32,25
CUST-107809,9,15.3,17.3,122,5
CUST-107810,13,38.4,6.7,96,23
CUST-107811,11,35.6,10.0,35,17
CUST-107812,12,23.9,4.5,58,4
CUST-107813,10,32.2,19.9,98,24
CUST-107814,24,60.8,67.0,56,23
CUST-107815,10,17.9,16.8,70,41
CUST-107816,18,82.2,61.6,12,15
CUST-107817,21,86.3,30.1,1023,2
CUST-107818,2,29.7,17.8,102,26
CUST-107819,7,12.9,18.2,139,0
CUST-107820,2,13.9,13.1,137,22
CUST-107821,1,31.4,21.0,105,0
CUST-107822,29,74.2,43.5,3,7
CUST-107823,12,20.6,15.6,145,43
CUST-107824,9,23.6,11.7,78,25
CUST-107825,5,10.1,9.1,92,45
CUST-107826,3,13.1,19.7,38,8
CUST-107827,20,53.6,73.8,3099,0
CUST-107828,9,24.0,15.5,97,45
CUST-107829,4,32.8,7.3,64,25
CUST-107830,20,91.3,56.4,59,31
CUST-107831,14,26.7,8.5,109,19
CUST-107832,12,32.7,18.0,139,4
CUST-107833,14,10.8,17.4,7,19
CUST-107834,4,44.8,11.6,34,33
CUST-107835,8,31.1,18.7,147,25
CUST-107836,6,10.3,7.8,42,3
CUST-107837,3,21.1,14.3,139,41
CUST-107838,10,22.5,21.0,144,29
CUST-107839,12,14.1,15.7,11,42
CUST-107840,18,89.1,78.4,5174,9
CUST-107841,21,78.4,104.6,49,32
CUST-107842,27,82.8,94.4,5003,40
CUST-107843,15,65.3,44.4,80,10
CUST-107844,7,13.5,9.7,97,8
CUST-107845,1,43.4,17.8,150,15
CUST-107846,2,34.6,14.7,128,16
CUST-107847,13,35.7,21.2,83,4
CUST-107848,13,27.5,10.8,21,14
CUST-107849,2,36.3,16.7,2,22
CUST-107850,17,72.3,104.3,37,27
CUST-107851,5,25.6,19.5,95,27
CUST-107852,14,32.5,9.6,102,29
CUST-107853,15,58.2,28.0,728,17
CUST-107854,18,73.6,47.6,2332,7
CUST-107855,12,20.1,8.1,132,42
CUST-107856,24,71.2,105.7,140,36
CUST-107857,24,90.0,47.8,2485,42
CUST-107858,5,17.0,12.1,53,42
CUST-107859,26,86.8,50.7,10,27
CUST-107860,7,20.4,10.0,49,41
CUST-107861,9,41.7,9.1,51,2
CUST-107862,1,21.2,16.1,86,39
CUST-107863,29,79.0,33.8,74,32
CUST-107864,8,34.3,13.9,7,15
CUST-107865,19,82.7,74.7,5229,8
CUST-107866,13,36.1,18.3,147,5
CUST-107867,17,86.0,49.3,591,29
CUST-107868,25,53.3,93.7,3092,34
CUST-107869,2,45.0,10.1,51,29
CUST-107870,18,84.0,44.8,1702,34
CUST-107871,14,42.1,5.3,107,41
CUST-107872,24,85.6,28.7,137,9
CUST-107873,12,41.4,4.5,32,16
CUST-107874,20,83.9,52.3,103,3
CUST-107875,8,18.5,12.0,133,33
CUST-107876,2,16.1,9.0,112,45
CUST-107877,4,22.1,5.4,67,13
CUST-107878,2,18.0,4.2,3,11
CUST-107879,3,20.9,9.1,150,8
CUST-107880,1,44.1,8.3,56,2
CUST-107881,18,81.4,65.6,3148,28
CUST-107882,3,40.1,8.5,63,14
CUST-107883,1,29.1,5.1,104,44
CUST-107884,7,43.2,11.8,34,11
CUST-107885,27,79.8,49.7,497,6
CUST-107886,18,55.8,76.5,82,40
CUST-107887,14,41.9,21.7,58,28
CUST-107888,23,74.2,59.7,92,6
CUST-107889,7,44.4,8.0,48,1
CUST-107890,13,41.7,4.8,60,14
CUST-107891,5,17.1,13.8,91,18
CUST-107892,25,68.8,89.7,33,33
CUST-107893,17,64.0,60.8,4073,24
CUST-107894,20,74.1,58.9,34,27
CUST-107895,21,57.3,50.9,82,41
CUST-107896,8,34.4,7.8,52,28
CUST-107897,16,62.2,86.9,5648,36
CUST-107898,13,31.4,21.0,142,16
CUST-107899,19,81.8,60.4,32,1
CUST-107900,3,23.2,7.7,49,6
CUST-107901,12,24.0,12.3,89,30
CUST-107902,23,90.4,89.0,6942,36
CUST-107903,8,35.0,15.1,103,9
CUST-107904,10,44.4,16.0,0,34
CUST-107905,11,37.7,18.5,108,31
CUST-107906,8,20.7,21.6,115,41
CUST-107907,8,43.6,17.1,133,30
CUST-107908,15,82.1,45.1,23,39
CUST-107909,23,78.7,46.1,34,4
CUST-107910,12,27.7,13.0,68,13
CUST-107911,17,81.8,27.9,669,32
CUST-107912,7,35.4,14.0,131,39
CUST-107913,2,23.5,11.8,39,19
CUST-107914,6,13.5,10.2,53,38
CUST-107915,4,35.7,21.3,25,8
CUST-107916,26,60.2,31.2,32,36
CUST-107917,9,39.3,20.7,91,7
CUST-107918,25,58.1,30.1,25,10
CUST-107919,14,27.8,14.7,47,10
CUST-107920,17,90.3,59.4,150,20
CUST-107921,4,32.6,21.0,59,28
CUST-107922,24,60.9,108.2,126,12
CUST-107923,15,57.6,103.7,103,22
CUST-107924,6,30.4,16.7,64,36
CUST-107925,22,73.9,94.8,91,19
CUST-107926,6,36.1,21.0,50,5
CUST-107927,18,61.5,81.9,22,7
CUST-107928,10,39.1,12.1,100,9
CUST-107929,29,88.6,44.7,2860,26
CUST-107930,11,41.4,12.7,23,14
CUST-107931,11,40.3,6.0,118,24
CUST-107932,17,90.0,37.1,9,5
CUST-107933,1,24.0,10.6,77,17
CUST-107934,10,41.1,5.1,135,14
CUST-107935,7,22.4,18.4,123,26
CUST-107936,4,39.7,8.0,32,39
CUST-107937,18,89.9,109.1,149,31
CUST-107938,18,64.8,67.6,128,39
CUST-107939,9,29.9,7.4,102,43
CUST-107940,12,32.8,20.1,64,16
CUST-107941,14,12.3,16.7,124,10
CUST-107942,19,67.1,27.2,1278,2
CUST-107943,18,52.8,57.7,2481,22
CUST-107944,17,82.2,95.3,6194,22
CUST-107945,26,65.1,88.1,39,12
CUST-107946,13,16.4,7.1,87,0
CUST-107947,12,25.1,18.1,5,12
CUST-107948,3,12.2,14.0,108,2
CUST-107949,11,33.3,10.3,119,1
CUST-107950,15,54.1,57.6,49,44
CUST-107951,26,54.2,72.7,80,9
CUST-107952,19,56.3,32.5,126,17
CUST-107953,13,13.5,11.6,101,4
CUST-107954,7,38.9,14.5,111,38
CUST-107955,26,54.3,25.6,1996,1
CUST-107956,3,32.8,6.6,3,3
CUST-107957,9,11.4,17.5,90,3
CUST-107958,6,36.9,16.9,121,34
CUST-107959,13,29.8,15.7,16,1
CUST-107960,13,11.1,13.6,62,44
CUST-107961,17,92.0,67.7,2504,17
CUST-107962,4,21.2,9.5,42,26
CUST-107963,1,30.0,13.8,144,17
CUST-107964,3,20.6,4.4,91,39
CUST-107965,10,11.9,9.2,72,30
CUST-107966,10,16.4,10.2,57,12
CUST-107967,14,42.3,10.9,10,6
CUST-107968,10,21.0,11.4,126,12
CUST-107969,14,44.0,19.8,142,15
CUST-107970,9,15.9,15.8,147,2
CUST-107971,22,78.8,36.9,18,40
CUST-107972,13,38.0,12.5,13,35
CUST-107973,19,77.3,99.3,74,18
CUST-107974,18,87.1,45.7,868,3
CUST-107975,22,60.1,63.1,119,3
CUST-107976,18,93.9,42.0,1176,34
CUST-107977,13,17.1,15.2,142,8
CUST-107978,20,94.0,90.2,21,32
CUST-107979,24,74.6,98.1,1667,25
CUST-107980,17,71.1,97.5,38,39
CUST-107981,5,34.7,12.7,53,44
CUST-107982,5,35.7,19.3,32,24
CUST-107983,28,68.9,82.6,104,3
CUST-107984,28,63.9,58.3,88,25
CUST-107985,29,52.6,32.0,10,36
CUST-107986,6,31.9,9.0,46,14
CUST-107987,22,55.9,81.8,45,43
CUST-107988,26,88.3,48.6,1895,30
CUST-107989,21,63.3,46.4,111,41
CUST-107990,11,34.4,7.0,30,30
CUST-107991,6,32.9,7.8,109,20
CUST-107992,18,94.0,45.3,43,24
CUST-107993,24,67.5,91.7,2567,23
CUST-107994,21,62.8,48.0,101,32
CUST-107995,4,40.5,16.9,32,17
CUST-107996,7,33.3,4.3,6,25
CUST-107997,14,14.9,8.4,15,23
CUST-107998,7,10.9,4.5,22,36
CUST-107999,17,79.8,92.7,14,45
CUST-108000,5,16.4,14.0,97,0
CUST-108001,22,77.8,58.5,4563,21
CUST-108002,2,43.8,15.1,41,22
CUST-108003,4,22.4,21.9,22,3
CUST-108004,11,22.8,12.5,119,25
CUST-108005,16,59.1,35.3,74,1
CUST-108006,26,66.5,97.8,3618,21
CUST-108007,6,20.4,20.8,45,13
CUST-108008,20,77.8,72.8,5678,15
CUST-108009,14,39.9,11.5,66,17
CUST-108010,14,38.5,18.8,26,9
CUST-108011,15,86.0,41.4,107,10
CUST-108012,12,27.7,15.7,104,1
CUST-108013,9,44.3,12.8,114,44
CUST-108014,2,25.0,8.5,8,10
CUST-108015,4,35.4,18.4,111,19
CUST-108016,4,40.1,5.9,137,39
CUST-108017,22,93.5,46.7,1074,12
CUST-108018,4,13.3,16.1,31,40
CUST-108019,3,16.7,17.0,1,42
CUST-108020,5,17.7,20.4,42,27
CUST-108021,7,24.8,10.8,102,21
CUST-108022,25,88.7,101.3,142,20
CUST-108023,27,82.0,87.6,138,37
CUST-108024,22,61.1,87.8,6,4
CUST-108025,18,63.2,59.6,63,1
CUST-108026,2,43.4,12.1,20,44
CUST-108027,6,33.6,21.9,88,11
CUST-108028,27,94.0,62.7,2006,40
CUST-108029,4,24.0,5.5,0,39
CUST-108030,5,31.6,8.0,145,18
CUST-108031,9,42.1,8.5,40,26
CUST-108032,28,80.2,61.1,3177,2
CUST-108033,4,34.1,14.5,110,43
CUST-108034,1,38.0,4.5,102,32
CUST-108035,12,33.8,16.5,49,40
CUST-108036,14,14.1,7.7,96,16
CUST-108037,25,88.3,35.2,30,35
CUST-108038,13,34.3,21.6,127,10
CUST-108039,16,79.9,56.0,1176,14
CUST-108040,3,16.1,10.0,119,21
CUST-108041,17,89.1,86.3,53,14
CUST-108042,1,44.2,9.0,121,11
CUST-108043,29,60.8,28.4,1760,33
CUST-108044,11,22.7,11.0,89,22
CUST-108045,12,30.1,12.4,15,31
CUST-108046,9,37.2,15.2,53,37
CUST-108047,4,35.5,9.0,40,29
CUST-108048,21,87.1,72.0,19,12
CUST-108049,22,70.8,39.4,145,3
CUST-108050,20,60.7,80.2,4250,11
CUST-108051,24,57.8,57.3,1031,18
CUST-108052,3,36.6,12.7,121,26
CUST-108053,21,83.6,95.6,108,19
CUST-108054,7,45.0,6.4,117,30
CUST-108055,2,41.7,13.4,39,8
CUST-108056,8,18.2,16.5,92,26
CUST-108057,7,25.3,18.5,27,28
CUST-108058,4,11.6,6.1,111,21
CUST-108059,11,11.1,4.5,14,5
CUST-108060,27,65.8,106.6,2238,40
CUST-108061,13,22.9,7.7,118,15
CUST-108062,1,33.2,16.6,79,10
CUST-108063,11,42.3,16.6,76,5
CUST-108064,9,17.9,9.2,1,22
CUST-108065,2,27.1,7.6,27,3
CUST-108066,19,64.8,74.7,2539,23
CUST-108067,19,81.9,78.8,17,1
CUST-108068,5,23.5,13.7,72,10
CUST-108069,5,23.4,9.1,24,9
CUST-108070,1,23.6,15.8,17,3
CUST-108071,27,54.7,109.3,5792,10
CUST-108072,27,92.4,34.1,137,35
CUST-108073,25,91.1,34.4,16,12
CUST-108074,26,55.3,86.3,2761,1
CUST-108075,24,60.0,92.1,6999,38
CUST-108076,25,61.7,89.7,1166,32
CUST-108077,1,18.2,4.8,26,32
CUST-108078,2,19.2,5.6,9,30
CUST-108079,11,30.1,20.6,120,32
CUST-108080,17,72.3,65.7,4927,11
CUST-108081,23,51.8,101.0,2828,5
CUST-108082,13,40.5,11.5,2,12
CUST-108083,21,83.7,81.0,141,27
CUST-108084,9,20.1,8.4,45,43
CUST-108085,22,58.0,57.8,5,2
CUST-108086,26,67.0,93.0,121,13
CUST-108087,11,25.5,6.8,143,5
CUST-108088,7,34.8,16.6,102,15
CUST-108089,18,81.3,63.3,137,14
CUST-108090,29,74.4,54.7,105,16
CUST-108091,12,38.3,21.3,128,27
CUST-108092,17,85.4,57.3,1375,32
CUST-108093,29,72.7,53.8,78,33
CUST-108094,23,72.2,51.5,4017,5
CUST-108095,15,71.3,85.6,84,10
CUST-108096,27,66.9,86.7,128,25
CUST-108097,14,44.7,9.0,62,42
CUST-108098,19,82.9,40.2,8,13
CUST-108099,18,65.7,52.8,76,12
CUST-108100,24,59.7,78.9,103,14
CUST-108101,24,63.2,79.2,65,0
CUST-108102,5,44.3,18.6,73,36
CUST-108103,3,26.0,18.0,99,24
CUST-108104,10,41.2,5.9,106,3
CUST-108105,25,85.5,109.1,88,30
CUST-108106,27,82.7,77.8,4434,20
CUST-108107,6,31.9,13.0,9,24
CUST-108108,2,12.1,12.9,133,0
CUST-108109,24,60.9,31.9,542,41
CUST-108110,24,94.0,43.4,29,8
CUST-108111,19,72.0,35.8,136,30
CUST-108112,6,32.2,19.6,66,30
CUST-108113,15,80.3,70.3,3585,25
CUST-108114,21,89.1,96.2,122,36
CUST-108115,17,82.1,92.7,96,42
CUST-108116,29,52.1,28.4,137,30
CUST-108117,1,21.7,21.1,51,43
CUST-108118,15,75.6,89.3,70,16
CUST-108119,6,36.5,20.6,65,44
CUST-108120,12,25.6,15.8,99,8
CUST-108121,1,15.3,14.5,39,44
CUST-108122,7,27.7,12.5,109,31
CUST-108123,18,72.1,33.1,105,45
CUST-108124,20,85.7,89.6,146,42
CUST-108125,3,37.7,20.2,24,17
CUST-108126,23,59.6,79.9,117,10
CUST-108127,22,50.0,46.5,1813,16
CUST-108128,9,33.1,12.7,101,30
CUST-108129,2,11.3,18.3,29,8
CUST-108130,8,42.3,11.7,21,27
CUST-108131,17,67.5,68.0,24,44
CUST-108132,1,22.5,4.9,100,42
CUST-108133,11,12.7,5.9,132,16
CUST-108134,20,84.0,52.7,2740,14
CUST-108135,10,13.9,8.3,40,39
CUST-108136,13,32.7,7.9,24,22
CUST-108137,19,55.0,68.2,100,3
CUST-108138,22,75.2,46.6,652,19
CUST-108139,19,83.9,50.6,2428,14
CUST-108140,17,94.5,83.0,1245,17
CUST-108141,12,18.8,12.1,26,10
CUST-108142,28,81.5,72.2,116,12
CUST-108143,16,73.8,39.2,107,13
CUST-108144,9,24.9,14.9,4,38
CUST-108145,21,78.0,51.5,2266,33
CUST-108146,11,39.4,13.6,103,30
CUST-108147,5,42.5,5.9,6,9
CUST-108148,14,25.7,10.7,8,20
CUST-108149,28,57.4,41.6,93,44
CUST-108150,9,27.8,8.6,132,27
CUST-108151,12,31.5,5.0,76,6
CUST-108152,1,28.6,17.1,69,44
CUST-108153,23,71.5,57.4,77,3
CUST-108154,20,52.6,56.2,562,18
CUST-108155,26,70.6,77.5,129,5
CUST-108156,29,66.1,59.6,135,41
CUST-108157,7,28.5,20.8,137,36
CUST-108158,27,65.0,41.6,76,5
CUST-108159,7,16.0,10.0,114,11
CUST-108160,24,93.7,36.4,509,39
CUST-108161,10,28.4,13.6,63,1
CUST-108162,17,53.9,81.7,4003,43
CUST-108163,28,68.2,66.7,4002,7
CUST-108164,25,61.0,65.5,917,10
CUST-108165,12,12.5,7.0,48,33
CUST-108166,7,35.9,8.3,130,42
CUST-108167,13,41.7,10.4,70,2
CUST-108168,13,36.0,4.3,25,15
CUST-108169,20,88.2,64.6,118,38
CUST-108170,29,71.4,76.3,4043,36
CUST-108171,14,17.6,6.1,96,6
CUST-108172,18,84.8,72.7,727,32
CUST-108173,9,22.6,11.6,136,2
CUST-108174,21,81.5,92.1,67,22
CUST-108175,11,15.2,6.5,133,16
CUST-108176,10,23.6,4.9,110,41
CUST-108177,1,31.4,18.9,145,25
CUST-108178,12,10.8,15.7,75,18
CUST-108179,13,11.1,7.0,71,2
CUST-108180,6,18.6,15.2,37,35
CUST-108181,13,30.5,8.7,33,36
CUST-108182,6,18.6,9.9,87,4
CUST-108183,14,25.5,19.3,67,19
CUST-108184,22,91.1,74.7,4556,7
CUST-108185,12,37.3,10.6,146,10
CUST-108186,28,77.4,72.9,6,8
CUST-108187,4,23.7,11.9,148,23
CUST-108188,14,35.5,5.0,25,44
CUST-108189,11,29.4,20.6,55,8
CUST-108190,21,90.1,104.9,3566,33
CUST-108191,23,55.7,102.1,5411,38
CUST-108192,2,28.6,19.2,111,24
CUST-108193,23,71.6,32.6,130,10
CUST-108194,14,13.8,9.2,149,9
CUST-108195,16,51.0,79.7,1833,24
CUST-108196,10,15.9,18.8,6,33
CUST-108197,22,91.2,69.4,832,41
CUST-108198,13,27.8,14.4,69,2
CUST-108199,6,11.3,17.9,86,11
CUST-108200,20,93.6,50.8,88,39
CUST-108201,7,43.9,8.7,63,2
CUST-108202,6,14.6,7.0,149,35
CUST-108203,18,92.6,48.2,138,20
CUST-108204,9,10.9,18.1,139,9
CUST-108205,21,70.6,59.3,78,4
CUST-108206,8,39.6,17.1,40,5
CUST-108207,1,21.2,14.3,85,32
CUST-108208,25,74.0,82.3,5267,0
CUST-108209,24,51.2,46.0,28,27
CUST-108210,10,12.1,21.1,142,33
CUST-108211,21,50.2,25.7,107,3
CUST-108212,9,43.2,8.9,0,0
CUST-108213,26,74.8,81.3,144,25
CUST-108214,5,43.8,5.8,70,42
CUST-108215,27,60.0,75.0,1050,29
CUST-108216,8,40.5,10.7,96,11
CUST-108217,7,32.2,8.3,90,34
CUST-108218,29,89.3,106.2,76,3
CUST-108219,14,37.3,20.0,104,29
CUST-108220,2,29.8,5.9,67,25
CUST-108221,25,88.9,62.3,13,33
CUST-108222,29,83.0,47.4,663,13
CUST-108223,22,57.1,78.6,16,22
CUST-108224,21,60.0,54.5,39,42
CUST-108225,25,81.5,67.1,59,39
CUST-108226,29,52.5,67.8,125,14
CUST-108227,4,41.6,20.3,141,22
CUST-108228,4,37.3,12.8,69,41
CUST-108229,27,62.9,32.4,130,20
CUST-108230,1,23.1,7.0,98,42
CUST-108231,28,55.3,61.3,142,6
CUST-108232,27,89.9,71.5,34,13
CUST-108233,19,79.5,51.1,3628,44
CUST-108234,9,32.6,5.1,56,1
CUST-108235,4,14.2,18.0,148,15
CUST-108236,25,59.5,87.1,2090,21
CUST-108237,2,10.5,9.8,122,33
CUST-108238,8,19.8,13.9,1,43
CUST-108239,15,70.3,65.8,1447,1
CUST-108240,21,53.3,65.4,31,28
CUST-108241,1,33.0,17.0,8,14
CUST-108242,18,85.0,82.0,48,35
CUST-108243,27,95.0,44.9,1930,1
CUST-108244,14,32.4,10.1,138,14
CUST-108245,22,86.2,25.6,281,36
CUST-108246,20,72.3,88.4,110,32
CUST-108247,26,78.8,64.5,3483,42
CUST-108248,23,79.6,54.4,62,7
CUST-108249,25,60.2,77.9,4362,39
CUST-108250,2,10.8,14.2,39,28
CUST-108251,22,88.8,90.8,125,10
CUST-108252,3,10.7,21.6,119,10
CUST-108253,20,50.7,66.1,661,36
CUST-108254,20,59.7,59.8,38,27
CUST-108255,15,81.7,54.8,1644,1
CUST-108256,29,56.9,27.9,119,45
CUST-108257,26,65.3,77.2,45,32
CUST-108258,10,36.8,17.4,32,16
CUST-108259,8,41.1,18.0,112,45
CUST-108260,1,18.6,10.2,29,35
CUST-108261,16,69.8,53.6,85,31
CUST-108262,10,35.2,15.2,48,45
CUST-108263,10,21.0,17.5,140,25
CUST-108264,24,56.3,40.2,1648,1
CUST-108265,26,79.9,49.2,34,14
CUST-108266,2,35.5,20.0,49,13
CUST-108267,15,59.9,48.6,826,15
CUST-108268,23,51.0,75.4,147,33
CUST-108269,7,30.0,12.8,47,32
CUST-108270,8,42.0,15.8,147,23
CUST-108271,24,50.8,53.4,21,32
CUST-108272,19,71.0,94.1,78,17
CUST-108273,29,58.9,54.4,42,14
CUST-108274,5,32.6,21.6,115,6
CUST-108275,10,42.0,11.1,43,24
CUST-108276,6,10.6,11.6,33,23
CUST-108277,2,13.6,19.5,60,24
CUST-108278,7,30.1,19.4,100,13
CUST-108279,9,12.0,19.1,100,5
CUST-108280,15,62.9,29.2,2,36
CUST-108281,6,38.3,13.1,41,9
CUST-108282,7,19.0,19.0,139,13
CUST-108283,28,50.7,69.8,3629,21
CUST-108284,9,10.9,17.7,70,5
CUST-108285,10,11.5,9.6,22,37
CUST-108286,21,76.3,27.8,134,32
CUST-108287,1,21.2,15.0,85,19
CUST-108288,17,83.5,25.5,28,36
CUST-108289,21,66.1,55.6,2946,20
CUST-108290,3,21.1,8.8,40,45
CUST-108291,1,19.2,21.1,133,23
