customer_id,total_tickets_logged,avg_resolution_time_hrs,escalated_tickets_count,latest_csat_score,primary_issue_category
CUST-107049,2,67.5,0,1,Technical Bug
CUST-107050,1,67.5,0,3,Billing Inquiry
CUST-107051,1,9.4,0,5,Feature Request
CUST-107052,3,35.1,1,3,Billing Inquiry
CUST-107053,0,0.0,0,,None
CUST-107054,0,0.0,0,,None
CUST-107055,0,0.0,0,,None
CUST-107056,2,21.7,1,2,Onboarding Help
CUST-107057,0,0.0,0,,None
CUST-107058,3,21.8,0,1,Billing Inquiry
CUST-107059,0,0.0,0,,None
CUST-107060,1,14.4,0,5,Technical Bug
CUST-107061,4,61.3,0,3,Feature Request
CUST-107062,1,2.9,0,4,Onboarding Help
CUST-107063,3,45.2,0,2,Billing Inquiry
CUST-107064,1,71.5,0,2,Feature Request
CUST-107065,1,71.3,0,3,Billing Inquiry
CUST-107066,0,0.0,0,,None
CUST-107067,2,8.9,0,5,Onboarding Help
CUST-107068,1,7.7,0,5,Feature Request
CUST-107069,1,47.9,0,1,Onboarding Help
CUST-107070,0,0.0,0,,None
CUST-107071,3,20.1,0,4,Technical Bug
CUST-107072,2,35.6,1,1,Feature Request
CUST-107073,1,11.9,0,5,Technical Bug
CUST-107074,2,2.6,0,5,Feature Request
CUST-107075,0,0.0,0,,None
CUST-107076,0,0.0,0,,None
CUST-107077,0,0.0,0,,None
CUST-107078,4,50.7,1,1,Billing Inquiry
CUST-107079,0,0.0,0,,None
CUST-107080,2,45.5,1,1,Technical Bug
CUST-107081,4,62.3,0,3,Technical Bug
CUST-107082,0,0.0,0,,None
CUST-107083,2,55.4,1,3,Technical Bug
CUST-107084,1,30.8,0,1,Feature Request
CUST-107085,1,43.4,1,1,Onboarding Help
CUST-107086,1,47.4,0,3,Technical Bug
CUST-107087,1,2.3,0,4,Feature Request
CUST-107088,1,18.0,0,4,Billing Inquiry
CUST-107089,1,7.2,0,,Feature Request
CUST-107090,0,0.0,0,,None
CUST-107091,3,50.2,0,1,Onboarding Help
CUST-107092,2,47.4,1,2,Technical Bug
CUST-107093,1,60.0,0,3,Feature Request
CUST-107094,1,48.3,1,2,Onboarding Help
CUST-107095,1,20.4,0,1,Onboarding Help
CUST-107096,3,12.7,0,2,Technical Bug
CUST-107097,0,0.0,0,,None
CUST-107098,1,22.4,0,5,Billing Inquiry
CUST-107099,1,47.6,1,1,Feature Request
CUST-107100,2,23.2,0,5,Technical Bug
CUST-107101,3,48.4,1,3,Onboarding Help
CUST-107102,4,32.1,0,1,Billing Inquiry
CUST-107103,1,16.4,0,4,Onboarding Help
CUST-107104,4,37.6,1,3,Feature Request
CUST-107105,1,12.7,0,5,Feature Request
CUST-107106,2,14.7,0,4,Onboarding Help
CUST-107107,2,29.3,1,1,Feature Request
CUST-107108,1,23.3,0,4,Technical Bug
CUST-107109,4,69.4,1,1,Onboarding Help
CUST-107110,0,0.0,0,,None
CUST-107111,2,24.6,0,2,Onboarding Help
CUST-107112,1,49.1,0,1,Billing Inquiry
CUST-107113,2,22.6,1,3,Feature Request
CUST-107114,0,0.0,0,,None
CUST-107115,0,0.0,0,,None
CUST-107116,2,23.2,0,4,Onboarding Help
CUST-107117,4,38.6,1,3,Onboarding Help
CUST-107118,1,6.2,0,,Technical Bug
CUST-107119,0,0.0,0,,None
CUST-107120,2,19.5,0,5,Feature Request
CUST-107121,3,64.1,1,3,Billing Inquiry
CUST-107122,3,67.3,1,2,Billing Inquiry
CUST-107123,0,0.0,0,,None
CUST-107124,2,60.6,0,2,Onboarding Help
CUST-107125,2,27.0,0,2,Onboarding Help
CUST-107126,1,16.0,0,5,Onboarding Help
CUST-107127,0,0.0,0,,None
CUST-107128,1,44.5,0,1,Feature Request
CUST-107129,1,23.7,0,5,Feature Request
CUST-107130,0,0.0,0,,None
CUST-107131,2,55.3,1,2,Billing Inquiry
CUST-107132,2,24.6,1,1,Billing Inquiry
CUST-107133,1,52.6,0,3,Feature Request
CUST-107134,0,0.0,0,,None
CUST-107135,2,37.9,0,1,Technical Bug
CUST-107136,4,33.2,0,2,Technical Bug
CUST-107137,5,35.0,1,1,Technical Bug
CUST-107138,2,35.4,0,2,Onboarding Help
CUST-107139,0,0.0,0,,None
CUST-107140,2,19.6,0,1,Billing Inquiry
CUST-107141,3,41.5,1,1,Feature Request
CUST-107142,3,47.7,0,3,Billing Inquiry
CUST-107143,2,28.1,0,1,Billing Inquiry
CUST-107144,6,51.7,1,1,Onboarding Help
CUST-107145,0,0.0,0,,None
CUST-107146,2,43.5,0,1,Billing Inquiry
CUST-107147,0,0.0,0,,None
CUST-107148,3,50.9,0,1,Billing Inquiry
CUST-107149,1,58.9,0,2,Feature Request
CUST-107150,1,32.5,0,3,Billing Inquiry
CUST-107151,1,59.7,1,3,Onboarding Help
CUST-107152,3,47.3,0,2,Onboarding Help
CUST-107153,0,0.0,0,,None
CUST-107154,1,70.8,0,2,Technical Bug
CUST-107155,1,7.9,0,,Feature Request
CUST-107156,3,35.2,0,1,Billing Inquiry
CUST-107157,0,0.0,0,,None
CUST-107158,3,27.0,0,2,Onboarding Help
CUST-107159,1,6.4,0,5,Technical Bug
CUST-107160,2,27.7,0,2,Feature Request
CUST-107161,0,0.0,0,,None
CUST-107162,3,47.8,1,1,Onboarding Help
CUST-107163,1,11.1,0,5,Onboarding Help
CUST-107164,2,26.8,1,3,Feature Request
CUST-107165,0,0.0,0,,None
CUST-107166,5,58.3,1,1,Feature Request
CUST-107167,2,32.5,0,3,Billing Inquiry
CUST-107168,1,18.0,0,,Feature Request
CUST-107169,2,59.7,1,2,Feature Request
CUST-107170,2,9.7,0,5,Billing Inquiry
CUST-107171,3,15.7,0,2,Feature Request
CUST-107172,3,65.8,0,2,Feature Request
CUST-107173,0,0.0,0,,None
CUST-107174,2,41.0,0,2,Billing Inquiry
CUST-107175,2,32.1,1,3,Billing Inquiry
CUST-107176,1,30.2,1,2,Feature Request
CUST-107177,2,20.0,0,1,Technical Bug
CUST-107178,2,63.6,0,3,Billing Inquiry
CUST-107179,0,0.0,0,,None
CUST-107180,1,23.3,0,4,Feature Request
CUST-107181,1,23.8,0,2,Feature Request
CUST-107182,1,6.0,0,,Billing Inquiry
CUST-107183,0,0.0,0,,None
CUST-107184,3,9.3,0,4,Technical Bug
CUST-107185,2,53.9,1,3,Technical Bug
CUST-107186,2,16.6,0,,Feature Request
CUST-107187,2,3.3,0,5,Feature Request
CUST-107188,0,0.0,0,,None
CUST-107189,1,46.2,0,2,Billing Inquiry
CUST-107190,4,65.8,0,1,Onboarding Help
CUST-107191,3,28.1,0,2,Technical Bug
CUST-107192,0,0.0,0,,None
CUST-107193,2,66.0,0,3,Technical Bug
CUST-107194,3,29.5,1,1,Technical Bug
CUST-107195,2,6.5,0,4,Billing Inquiry
CUST-107196,1,24.8,0,2,Onboarding Help
CUST-107197,0,0.0,0,,None
CUST-107198,1,10.7,0,,Technical Bug
CUST-107199,1,10.8,0,5,Billing Inquiry
CUST-107200,4,20.2,1,1,Technical Bug
CUST-107201,0,0.0,0,,None
CUST-107202,1,23.1,0,2,Billing Inquiry
CUST-107203,0,0.0,0,,None
CUST-107204,0,0.0,0,,None
CUST-107205,2,15.2,1,1,Onboarding Help
CUST-107206,4,40.1,1,3,Onboarding Help
CUST-107207,0,0.0,0,,None
CUST-107208,1,25.9,0,1,Feature Request
CUST-107209,3,25.7,1,1,Feature Request
CUST-107210,4,33.7,0,1,Feature Request
CUST-107211,1,14.0,0,4,Technical Bug
CUST-107212,3,65.8,1,2,Onboarding Help
CUST-107213,0,0.0,0,,None
CUST-107214,0,0.0,0,,None
CUST-107215,0,0.0,0,,None
CUST-107216,1,62.4,0,3,Billing Inquiry
CUST-107217,3,36.4,0,2,Feature Request
CUST-107218,1,3.0,0,4,Billing Inquiry
CUST-107219,2,13.9,1,2,Feature Request
CUST-107220,0,0.0,0,,None
CUST-107221,2,31.0,0,3,Technical Bug
CUST-107222,1,18.4,0,5,Feature Request
CUST-107223,1,5.2,0,5,Technical Bug
CUST-107224,2,13.1,0,4,Feature Request
CUST-107225,1,48.4,1,2,Technical Bug
CUST-107226,1,20.0,1,1,Technical Bug
CUST-107227,0,0.0,0,,None
CUST-107228,2,58.4,0,2,Onboarding Help
CUST-107229,1,34.8,0,2,Technical Bug
CUST-107230,0,0.0,0,,None
CUST-107231,0,0.0,0,,None
CUST-107232,3,16.7,0,3,Feature Request
CUST-107233,2,71.4,1,2,Billing Inquiry
CUST-107234,2,23.3,0,1,Onboarding Help
CUST-107235,0,0.0,0,,None
CUST-107236,1,66.2,0,1,Feature Request
CUST-107237,2,25.0,0,3,Feature Request
CUST-107238,0,0.0,0,,None
CUST-107239,1,15.9,0,,Feature Request
CUST-107240,0,0.0,0,,None
CUST-107241,0,0.0,0,,None
CUST-107242,0,0.0,0,,None
CUST-107243,1,64.4,1,1,Feature Request
CUST-107244,1,23.5,1,1,Technical Bug
CUST-107245,3,17.2,1,2,Feature Request
CUST-107246,0,0.0,0,,None
CUST-107247,1,23.8,0,5,Technical Bug
CUST-107248,1,12.9,0,4,Billing Inquiry
CUST-107249,1,24.4,1,3,Billing Inquiry
CUST-107250,1,20.5,0,4,Feature Request
CUST-107251,1,14.8,0,,Onboarding Help
CUST-107252,0,0.0,0,,None
CUST-107253,1,5.8,0,4,Onboarding Help
CUST-107254,1,13.3,0,1,Feature Request
CUST-107255,4,43.6,0,1,Technical Bug
CUST-107256,0,0.0,0,,None
CUST-107257,0,0.0,0,,None
CUST-107258,0,0.0,0,,None
CUST-107259,2,31.6,0,1,Onboarding Help
CUST-107260,4,16.8,0,4,Onboarding Help
CUST-107261,0,0.0,0,,None
CUST-107262,0,0.0,0,,None
CUST-107263,2,62.8,1,1,Onboarding Help
CUST-107264,0,0.0,0,,None
CUST-107265,2,57.2,0,2,Feature Request
CUST-107266,2,63.5,0,2,Billing Inquiry
CUST-107267,1,22.7,0,5,Technical Bug
CUST-107268,1,8.5,0,4,Billing Inquiry
CUST-107269,4,33.2,0,1,Technical Bug
CUST-107270,4,54.6,0,1,Onboarding Help
CUST-107271,2,55.6,0,2,Onboarding Help
CUST-107272,0,0.0,0,,None
CUST-107273,2,13.2,0,,Billing Inquiry
CUST-107274,2,59.0,1,1,Feature Request
CUST-107275,0,0.0,0,,None
CUST-107276,2,18.4,0,1,Technical Bug
CUST-107277,4,19.2,0,,Technical Bug
CUST-107278,4,36.1,0,3,Onboarding Help
CUST-107279,1,62.9,0,1,Feature Request
CUST-107280,1,10.3,0,5,Feature Request
CUST-107281,1,12.4,1,2,Technical Bug
CUST-107282,4,17.9,0,2,Billing Inquiry
CUST-107283,1,59.5,1,2,Feature Request
CUST-107284,1,18.6,0,5,Feature Request
CUST-107285,2,37.7,1,2,Billing Inquiry
CUST-107286,2,14.4,0,5,Billing Inquiry
CUST-107287,3,70.0,1,3,Billing Inquiry
CUST-107288,0,0.0,0,,None
CUST-107289,7,43.9,0,1,Feature Request
CUST-107290,2,41.6,1,3,Technical Bug
CUST-107291,3,48.5,0,1,Billing Inquiry
CUST-107292,4,9.8,0,5,Billing Inquiry
CUST-107293,1,4.1,0,4,Feature Request
CUST-107294,1,39.7,1,1,Feature Request
CUST-107295,0,0.0,0,,None
CUST-107296,0,0.0,0,,None
CUST-107297,2,13.7,1,1,Onboarding Help
CUST-107298,0,0.0,0,,None
CUST-107299,3,51.1,1,2,Billing Inquiry
CUST-107300,3,13.5,0,2,Feature Request
CUST-107301,2,60.9,1,2,Technical Bug
CUST-107302,1,4.6,0,4,Feature Request
CUST-107303,0,0.0,0,,None
CUST-107304,1,12.4,0,4,Onboarding Help
CUST-107305,1,60.0,1,1,Technical Bug
CUST-107306,0,0.0,0,,None
CUST-107307,1,4.0,0,4,Feature Request
CUST-107308,1,59.3,0,3,Onboarding Help
CUST-107309,0,0.0,0,,None
CUST-107310,4,42.8,0,2,Onboarding Help
CUST-107311,2,21.9,0,5,Onboarding Help
CUST-107312,2,52.8,1,2,Technical Bug
CUST-107313,3,19.7,0,,Technical Bug
CUST-107314,3,37.8,1,3,Onboarding Help
CUST-107315,2,24.8,0,2,Onboarding Help
CUST-107316,1,47.6,1,1,Technical Bug
CUST-107317,0,0.0,0,,None
CUST-107318,3,42.5,1,2,Technical Bug
CUST-107319,2,56.1,1,2,Technical Bug
CUST-107320,1,37.8,0,1,Feature Request
CUST-107321,1,56.3,0,2,Billing Inquiry
CUST-107322,3,2.7,0,4,Technical Bug
CUST-107323,0,0.0,0,,None
CUST-107324,2,36.4,0,1,Billing Inquiry
CUST-107325,2,45.9,0,3,Feature Request
CUST-107326,1,20.2,0,,Feature Request
CUST-107327,2,29.5,0,2,Technical Bug
CUST-107328,0,0.0,0,,None
CUST-107329,0,0.0,0,,None
CUST-107330,2,12.5,0,2,Billing Inquiry
CUST-107331,1,40.0,1,3,Billing Inquiry
CUST-107332,1,29.7,0,2,Technical Bug
CUST-107333,0,0.0,0,,None
CUST-107334,0,0.0,0,,None
CUST-107335,2,23.1,0,5,Technical Bug
CUST-107336,2,58.0,1,2,Feature Request
CUST-107337,0,0.0,0,,None
CUST-107338,1,52.3,0,2,Feature Request
CUST-107339,1,12.5,1,2,Billing Inquiry
CUST-107340,3,2.1,0,5,Billing Inquiry
CUST-107341,1,49.3,0,1,Onboarding Help
CUST-107342,2,24.3,0,1,Feature Request
CUST-107343,5,52.6,0,1,Onboarding Help
CUST-107344,0,0.0,0,,None
CUST-107345,2,16.6,0,2,Onboarding Help
CUST-107346,0,0.0,0,,None
CUST-107347,1,71.6,0,1,Feature Request
CUST-107348,2,39.7,0,1,Technical Bug
CUST-107349,2,15.7,0,3,Onboarding Help
CUST-107350,3,27.8,1,3,Feature Request
CUST-107351,0,0.0,0,,None
CUST-107352,1,31.4,0,1,Onboarding Help
CUST-107353,1,17.2,0,3,Onboarding Help
CUST-107354,1,71.6,0,3,Technical Bug
CUST-107355,1,21.9,0,5,Billing Inquiry
CUST-107356,2,23.4,0,4,Onboarding Help
CUST-107357,0,0.0,0,,None
CUST-107358,6,13.0,1,3,Onboarding Help
CUST-107359,1,64.0,0,2,Feature Request
CUST-107360,2,64.9,1,2,Onboarding Help
CUST-107361,1,52.5,0,1,Onboarding Help
CUST-107362,2,64.5,1,1,Technical Bug
CUST-107363,0,0.0,0,,None
CUST-107364,0,0.0,0,,None
CUST-107365,1,17.8,0,4,Feature Request
CUST-107366,3,20.4,0,,Technical Bug
CUST-107367,4,30.5,0,2,Feature Request
CUST-107368,1,18.8,0,1,Onboarding Help
CUST-107369,2,60.1,1,2,Onboarding Help
CUST-107370,3,19.3,0,4,Technical Bug
CUST-107371,1,25.7,0,3,Feature Request
CUST-107372,1,29.4,0,3,Billing Inquiry
CUST-107373,2,7.3,0,4,Technical Bug
CUST-107374,1,47.0,1,3,Feature Request
CUST-107375,2,46.5,1,2,Feature Request
CUST-107376,1,20.4,0,,Technical Bug
CUST-107377,2,9.5,0,,Onboarding Help
CUST-107378,1,2.4,0,4,Feature Request
CUST-107379,3,49.8,1,2,Billing Inquiry
CUST-107380,1,32.1,1,2,Feature Request
CUST-107381,0,0.0,0,,None
CUST-107382,1,39.5,1,3,Onboarding Help
CUST-107383,1,25.0,1,2,Feature Request
CUST-107384,1,20.1,0,2,Technical Bug
CUST-107385,0,0.0,0,,None
CUST-107386,3,34.9,1,3,Technical Bug
CUST-107387,2,16.6,0,5,Onboarding Help
CUST-107388,0,0.0,0,,None
CUST-107389,2,46.2,1,2,Feature Request
CUST-107390,3,60.4,0,3,Onboarding Help
CUST-107391,2,63.7,0,3,Onboarding Help
CUST-107392,0,0.0,0,,None
CUST-107393,0,0.0,0,,None
CUST-107394,2,66.6,1,1,Feature Request
CUST-107395,0,0.0,0,,None
CUST-107396,1,14.3,0,5,Billing Inquiry
CUST-107397,2,66.5,1,2,Onboarding Help
CUST-107398,4,35.9,0,2,Onboarding Help
CUST-107399,0,0.0,0,,None
CUST-107400,1,9.0,0,5,Technical Bug
CUST-107401,0,0.0,0,,None
CUST-107402,0,0.0,0,,None
CUST-107403,1,7.6,0,5,Onboarding Help
CUST-107404,0,0.0,0,,None
CUST-107405,2,16.2,0,3,Feature Request
CUST-107406,1,10.0,0,4,Onboarding Help
CUST-107407,5,23.4,0,3,Technical Bug
CUST-107408,1,45.7,0,3,Onboarding Help
CUST-107409,0,0.0,0,,None
CUST-107410,6,38.9,1,3,Feature Request
CUST-107411,1,14.7,0,,Technical Bug
CUST-107412,2,49.7,0,1,Feature Request
CUST-107413,1,59.1,1,1,Onboarding Help
CUST-107414,2,21.2,0,5,Onboarding Help
CUST-107415,1,41.6,0,2,Technical Bug
CUST-107416,1,22.8,0,4,Feature Request
CUST-107417,0,0.0,0,,None
CUST-107418,1,16.4,0,4,Onboarding Help
CUST-107419,1,14.0,0,2,Technical Bug
CUST-107420,1,68.2,1,1,Technical Bug
CUST-107421,0,0.0,0,,None
CUST-107422,0,0.0,0,,None
CUST-107423,2,57.7,1,3,Billing Inquiry
CUST-107424,2,63.5,0,3,Feature Request
CUST-107425,0,0.0,0,,None
CUST-107426,1,10.8,0,5,Technical Bug
CUST-107427,1,17.8,0,4,Technical Bug
CUST-107428,2,39.9,0,1,Technical Bug
CUST-107429,0,0.0,0,,None
CUST-107430,4,69.6,0,3,Onboarding Help
CUST-107431,1,63.8,0,2,Technical Bug
CUST-107432,0,0.0,0,,None
CUST-107433,5,45.2,1,2,Feature Request
CUST-107434,2,15.8,0,4,Billing Inquiry
CUST-107435,1,4.0,0,4,Onboarding Help
CUST-107436,2,12.1,0,2,Technical Bug
CUST-107437,0,0.0,0,,None
CUST-107438,0,0.0,0,,None
CUST-107439,0,0.0,0,,None
CUST-107440,3,45.0,1,1,Technical Bug
CUST-107441,1,55.8,0,2,Billing Inquiry
CUST-107442,1,14.8,0,,Feature Request
CUST-107443,0,0.0,0,,None
CUST-107444,1,3.9,0,5,Technical Bug
CUST-107445,2,45.8,0,2,Technical Bug
CUST-107446,1,15.0,0,4,Onboarding Help
CUST-107447,0,0.0,0,,None
CUST-107448,1,20.1,0,2,Billing Inquiry
CUST-107449,0,0.0,0,,None
CUST-107450,0,0.0,0,,None
CUST-107451,2,22.6,0,5,Technical Bug
CUST-107452,1,19.1,0,4,Billing Inquiry
CUST-107453,1,33.8,1,2,Feature Request
CUST-107454,1,30.1,1,1,Onboarding Help
CUST-107455,0,0.0,0,,None
CUST-107456,2,36.4,0,2,Feature Request
CUST-107457,3,32.4,0,2,Feature Request
CUST-107458,1,15.4,0,4,Onboarding Help
CUST-107459,4,33.9,0,1,Onboarding Help
CUST-107460,0,0.0,0,,None
CUST-107461,1,32.6,0,3,Technical Bug
CUST-107462,0,0.0,0,,None
CUST-107463,1,9.3,0,5,Billing Inquiry
CUST-107464,0,0.0,0,,None
CUST-107465,0,0.0,0,,None
CUST-107466,1,31.0,1,2,Feature Request
CUST-107467,5,52.3,0,2,Onboarding Help
CUST-107468,1,9.9,0,5,Billing Inquiry
CUST-107469,1,6.5,0,5,Billing Inquiry
CUST-107470,0,0.0,0,,None
CUST-107471,0,0.0,0,,None
CUST-107472,3,12.1,0,1,Feature Request
CUST-107473,0,0.0,0,,None
CUST-107474,2,71.1,1,2,Billing Inquiry
CUST-107475,3,70.1,1,1,Feature Request
CUST-107476,0,0.0,0,,None
CUST-107477,0,0.0,0,,None
CUST-107478,1,23.1,0,2,Onboarding Help
CUST-107479,1,70.4,0,3,Onboarding Help
CUST-107480,1,7.8,0,4,Feature Request
CUST-107481,0,0.0,0,,None
CUST-107482,0,0.0,0,,None
CUST-107483,1,11.3,0,5,Billing Inquiry
CUST-107484,3,34.1,1,2,Feature Request
CUST-107485,1,20.2,0,5,Billing Inquiry
CUST-107486,4,38.2,1,1,Onboarding Help
CUST-107487,0,0.0,0,,None
CUST-107488,1,22.9,0,5,Onboarding Help
CUST-107489,3,2.3,0,,Onboarding Help
CUST-107490,4,58.4,0,1,Billing Inquiry
CUST-107491,2,58.2,1,1,Onboarding Help
CUST-107492,0,0.0,0,,None
CUST-107493,1,4.1,0,5,Technical Bug
CUST-107494,1,9.9,0,5,Billing Inquiry
CUST-107495,2,20.6,1,2,Onboarding Help
CUST-107496,5,58.5,0,1,Feature Request
CUST-107497,2,51.8,1,2,Onboarding Help
CUST-107498,1,10.2,0,4,Billing Inquiry
CUST-107499,3,17.1,0,,Technical Bug
CUST-107500,2,46.2,0,2,Billing Inquiry
CUST-107501,1,2.1,0,4,Billing Inquiry
CUST-107502,1,67.9,1,1,Billing Inquiry
CUST-107503,1,18.9,0,5,Billing Inquiry
CUST-107504,3,66.5,0,1,Feature Request
CUST-107505,2,11.5,0,4,Technical Bug
CUST-107506,4,19.7,1,2,Billing Inquiry
CUST-107507,1,35.9,1,2,Onboarding Help
CUST-107508,1,47.4,1,1,Billing Inquiry
CUST-107509,0,0.0,0,,None
CUST-107510,2,31.7,0,3,Billing Inquiry
CUST-107511,1,50.7,0,1,Feature Request
CUST-107512,1,21.6,0,5,Feature Request
CUST-107513,5,56.0,0,3,Onboarding Help
CUST-107514,2,36.5,0,2,Technical Bug
CUST-107515,2,15.7,0,5,Technical Bug
CUST-107516,4,69.6,1,2,Feature Request
CUST-107517,1,30.4,0,2,Feature Request
CUST-107518,0,0.0,0,,None
CUST-107519,0,0.0,0,,None
CUST-107520,2,51.2,0,2,Billing Inquiry
CUST-107521,1,63.1,0,2,Feature Request
CUST-107522,1,50.7,0,3,Feature Request
CUST-107523,0,0.0,0,,None
CUST-107524,2,38.9,1,1,Feature Request
CUST-107525,1,17.1,1,1,Billing Inquiry
CUST-107526,1,3.3,0,4,Billing Inquiry
CUST-107527,0,0.0,0,,None
CUST-107528,0,0.0,0,,None
CUST-107529,2,16.4,1,3,Feature Request
CUST-107530,3,14.1,0,5,Billing Inquiry
CUST-107531,0,0.0,0,,None
CUST-107532,1,63.0,1,3,Billing Inquiry
CUST-107533,5,28.2,0,2,Feature Request
CUST-107534,1,14.3,0,,Billing Inquiry
CUST-107535,1,45.1,1,1,Feature Request
CUST-107536,3,50.3,1,1,Billing Inquiry
CUST-107537,0,0.0,0,,None
CUST-107538,5,39.8,0,1,Onboarding Help
CUST-107539,4,14.4,0,1,Technical Bug
CUST-107540,2,10.3,0,4,Feature Request
CUST-107541,5,38.4,0,2,Feature Request
CUST-107542,0,0.0,0,,None
CUST-107543,2,48.8,0,1,Feature Request
CUST-107544,4,68.2,0,3,Feature Request
CUST-107545,1,11.3,0,5,Onboarding Help
CUST-107546,0,0.0,0,,None
CUST-107547,1,15.4,1,1,Billing Inquiry
CUST-107548,3,12.1,0,3,Technical Bug
CUST-107549,3,26.7,0,2,Billing Inquiry
CUST-107550,1,68.5,1,2,Billing Inquiry
CUST-107551,1,14.0,1,3,Feature Request
CUST-107552,1,57.0,1,2,Onboarding Help
CUST-107553,1,19.8,0,5,Billing Inquiry
CUST-107554,0,0.0,0,,None
CUST-107555,2,65.4,0,2,Onboarding Help
CUST-107556,2,61.1,0,2,Technical Bug
CUST-107557,1,6.3,0,,Feature Request
CUST-107558,0,0.0,0,,None
CUST-107559,0,0.0,0,,None
CUST-107560,1,52.1,0,2,Feature Request
CUST-107561,2,13.9,0,5,Technical Bug
CUST-107562,1,30.9,1,3,Feature Request
CUST-107563,0,0.0,0,,None
CUST-107564,1,10.2,0,4,Feature Request
CUST-107565,0,0.0,0,,None
CUST-107566,1,63.7,0,2,Technical Bug
CUST-107567,3,50.0,1,3,Billing Inquiry
CUST-107568,0,0.0,0,,None
CUST-107569,1,3.2,0,,Billing Inquiry
CUST-107570,1,22.9,0,5,Billing Inquiry
CUST-107571,3,36.2,1,2,Billing Inquiry
CUST-107572,2,27.2,0,3,Technical Bug
CUST-107573,2,51.4,1,3,Onboarding Help
CUST-107574,3,23.7,0,1,Feature Request
CUST-107575,1,56.4,1,2,Technical Bug
CUST-107576,2,10.3,0,5,Onboarding Help
CUST-107577,2,22.9,1,3,Feature Request
CUST-107578,1,7.6,0,5,Technical Bug
CUST-107579,2,5.0,0,5,Onboarding Help
CUST-107580,3,35.6,0,1,Technical Bug
CUST-107581,1,13.1,0,5,Feature Request
CUST-107582,2,3.4,0,4,Billing Inquiry
CUST-107583,0,0.0,0,,None
CUST-107584,0,0.0,0,,None
CUST-107585,1,54.2,0,3,Feature Request
CUST-107586,1,9.8,0,5,Feature Request
CUST-107587,1,40.4,0,3,Onboarding Help
CUST-107588,3,54.7,0,1,Technical Bug
CUST-107589,1,9.3,0,4,Onboarding Help
CUST-107590,2,51.1,1,2,Feature Request
CUST-107591,1,2.5,0,,Onboarding Help
CUST-107592,2,50.9,0,1,Feature Request
CUST-107593,0,0.0,0,,None
CUST-107594,0,0.0,0,,None
CUST-107595,1,29.9,1,2,Billing Inquiry
CUST-107596,1,22.2,0,4,Technical Bug
CUST-107597,0,0.0,0,,None
CUST-107598,1,50.4,1,2,Billing Inquiry
CUST-107599,4,30.0,1,1,Billing Inquiry
CUST-107600,2,61.1,1,3,Feature Request
CUST-107601,0,0.0,0,,None
CUST-107602,5,39.0,1,3,Technical Bug
CUST-107603,1,7.9,0,5,Technical Bug
CUST-107604,3,58.5,1,3,Feature Request
CUST-107605,0,0.0,0,,None
CUST-107606,2,63.6,0,3,Onboarding Help
CUST-107607,0,0.0,0,,None
CUST-107608,0,0.0,0,,None
CUST-107609,0,0.0,0,,None
CUST-107610,1,41.4,1,1,Technical Bug
CUST-107611,3,42.5,0,3,Billing Inquiry
CUST-107612,1,57.6,0,1,Onboarding Help
CUST-107613,2,11.4,0,4,Feature Request
CUST-107614,2,57.6,1,1,Technical Bug
CUST-107615,3,14.5,0,5,Technical Bug
CUST-107616,0,0.0,0,,None
CUST-107617,0,0.0,0,,None
CUST-107618,2,17.1,0,4,Billing Inquiry
CUST-107619,1,18.9,0,5,Feature Request
CUST-107620,1,63.0,0,3,Billing Inquiry
CUST-107621,1,59.5,0,2,Feature Request
CUST-107622,1,17.3,0,,Feature Request
CUST-107623,1,31.5,1,1,Onboarding Help
CUST-107624,1,61.7,1,1,Technical Bug
CUST-107625,1,7.1,0,5,Billing Inquiry
CUST-107626,2,70.3,0,1,Onboarding Help
CUST-107627,1,14.7,1,2,Feature Request
CUST-107628,1,21.6,1,2,Billing Inquiry
CUST-107629,1,52.2,0,3,Onboarding Help
CUST-107630,0,0.0,0,,None
CUST-107631,1,18.6,1,1,Feature Request
CUST-107632,2,20.6,0,4,Billing Inquiry
CUST-107633,1,56.8,1,1,Technical Bug
CUST-107634,2,23.8,1,1,Onboarding Help
CUST-107635,0,0.0,0,,None
CUST-107636,2,58.0,0,3,Technical Bug
CUST-107637,3,27.9,0,1,Technical Bug
CUST-107638,2,55.1,0,2,Feature Request
CUST-107639,1,13.4,0,,Onboarding Help
CUST-107640,1,5.8,0,5,Onboarding Help
CUST-107641,3,47.3,0,3,Technical Bug
CUST-107642,1,67.3,0,1,Feature Request
CUST-107643,0,0.0,0,,None
CUST-107644,5,60.9,0,3,Billing Inquiry
CUST-107645,1,22.5,0,3,Billing Inquiry
CUST-107646,2,56.2,1,3,Technical Bug
CUST-107647,2,62.7,1,2,Feature Request
CUST-107648,2,32.4,0,1,Technical Bug
CUST-107649,4,22.4,0,2,Onboarding Help
CUST-107650,3,47.8,0,1,Billing Inquiry
CUST-107651,0,0.0,0,,None
CUST-107652,1,47.2,0,1,Billing Inquiry
CUST-107653,0,0.0,0,,None
CUST-107654,0,0.0,0,,None
CUST-107655,2,56.9,1,2,Technical Bug
CUST-107656,2,4.8,0,5,Billing Inquiry
CUST-107657,2,63.6,0,3,Technical Bug
CUST-107658,3,63.7,0,2,Billing Inquiry
CUST-107659,0,0.0,0,,None
CUST-107660,2,54.5,1,2,Technical Bug
