subscription_id,customer_id,plan_name,billing_cycle,monthly_recurring_revenue,start_date,end_date,subscription_status,churn_reason
SUB-207288,CUST-107288,Professional,Annual,126.65,2025-08-15,,Active,
SUB-207289,CUST-107289,Starter,Monthly,49.0,2025-08-03,2025-12-31,Churned,Switched to Competitor
SUB-207290,CUST-107290,Professional,Monthly,149.0,2024-02-04,,Active,
SUB-207291,CUST-107291,Starter,Monthly,49.0,2025-09-26,2025-10-27,Churned,Switched to Competitor
SUB-207292,CUST-107292,Professional,Annual,126.65,2024-07-04,,Active,
SUB-207293,CUST-107293,Professional,Annual,126.65,2024-03-27,,Active,
SUB-207294,CUST-107294,Starter,Monthly,49.0,2024-11-03,,Active,
SUB-207295,CUST-107295,Enterprise,Annual,424.15,2024-12-07,,Active,
SUB-207296,CUST-107296,Enterprise,Annual,424.15,2024-11-17,,Active,
SUB-207297,CUST-107297,Starter,Monthly,49.0,2025-03-18,2025-04-05,Churned,High Price / Budget Cuts
SUB-207298,CUST-107298,Starter,Monthly,49.0,2024-01-31,2024-03-01,Churned,Business Closed / Downsized
SUB-207299,CUST-107299,Professional,Monthly,149.0,2025-06-22,2025-12-04,Churned,High Price / Budget Cuts
SUB-207300,CUST-107300,Starter,Monthly,49.0,2024-01-10,2024-02-07,Churned,Missing Core Features
SUB-207301,CUST-107301,Professional,Monthly,149.0,2024-12-20,2025-05-05,Churned,Difficult Onboarding / Low Adoption
SUB-207302,CUST-107302,Enterprise,Annual,424.15,2024-02-14,,Active,
SUB-207303,CUST-107303,Custom Enterprise,Annual,1019.15,2024-05-26,,Active,
SUB-207304,CUST-107304,Professional,Annual,126.65,2025-05-30,2025-12-31,Churned,Missing Core Features
SUB-207305,CUST-107305,Professional,Monthly,149.0,2025-04-17,2025-12-31,Churned,Switched to Competitor
SUB-207306,CUST-107306,Professional,Annual,126.65,2024-10-03,,Active,
SUB-207307,CUST-107307,Enterprise,Monthly,499.0,2024-04-10,,Active,
SUB-207308,CUST-107308,Starter,Monthly,49.0,2024-05-10,,Active,
SUB-207309,CUST-107309,Starter,Monthly,49.0,2025-05-07,2025-06-22,Churned,High Price / Budget Cuts
SUB-207310,CUST-107310,Starter,Monthly,49.0,2025-05-29,2025-06-15,Churned,Missing Core Features
SUB-207311,CUST-107311,Enterprise,Annual,424.15,2025-07-29,,Active,
SUB-207312,CUST-107312,Starter,Monthly,49.0,2024-04-02,2024-11-05,Churned,Missing Core Features
SUB-207313,CUST-107313,Starter,Annual,41.65,2025-06-17,,Active,
SUB-207314,CUST-107314,Professional,Monthly,149.0,2024-11-28,,Active,
SUB-207315,CUST-107315,Starter,Monthly,49.0,2025-02-28,2025-08-13,Churned,Difficult Onboarding / Low Adoption
SUB-207316,CUST-107316,Starter,Monthly,49.0,2024-09-02,2025-01-23,Churned,Poor Customer Support Experience
SUB-207317,CUST-107317,Starter,Monthly,49.0,2024-01-15,2024-11-08,Churned,Business Closed / Downsized
SUB-207318,CUST-107318,Professional,Monthly,149.0,2024-04-29,2024-06-12,Churned,Poor Customer Support Experience
SUB-207319,CUST-107319,Starter,Monthly,49.0,2024-07-11,2024-10-23,Churned,Switched to Competitor
SUB-207320,CUST-107320,Starter,Monthly,49.0,2024-06-01,2024-07-14,Churned,Switched to Competitor
SUB-207321,CUST-107321,Starter,Monthly,49.0,2024-05-28,2024-07-13,Churned,Switched to Competitor
SUB-207322,CUST-107322,Enterprise,Annual,424.15,2024-11-15,,Active,
SUB-207323,CUST-107323,Enterprise,Monthly,499.0,2025-07-20,,Active,
SUB-207324,CUST-107324,Starter,Monthly,49.0,2025-09-13,2025-09-28,Churned,Business Closed / Downsized
SUB-207325,CUST-107325,Starter,Monthly,49.0,2024-08-17,,Active,
SUB-207326,CUST-107326,Enterprise,Annual,424.15,2024-07-28,,Active,
SUB-207327,CUST-107327,Starter,Monthly,49.0,2024-12-21,2025-08-14,Churned,Missing Core Features
SUB-207328,CUST-107328,Starter,Monthly,49.0,2024-01-05,,Active,
SUB-207329,CUST-107329,Enterprise,Annual,424.15,2024-01-11,,Active,
SUB-207330,CUST-107330,Starter,Monthly,49.0,2024-04-02,2024-10-20,Churned,Switched to Competitor
SUB-207331,CUST-107331,Starter,Monthly,49.0,2025-11-29,2025-12-31,Churned,Switched to Competitor
SUB-207332,CUST-107332,Starter,Monthly,49.0,2025-02-01,2025-02-17,Churned,Poor Customer Support Experience
SUB-207333,CUST-107333,Starter,Annual,41.65,2024-07-12,2024-10-20,Churned,Poor Customer Support Experience
SUB-207334,CUST-107334,Starter,Annual,41.65,2025-04-10,,Active,
SUB-207335,CUST-107335,Professional,Annual,126.65,2025-06-17,,Active,
SUB-207336,CUST-107336,Starter,Monthly,49.0,2024-02-06,2024-03-17,Churned,Missing Core Features
SUB-207337,CUST-107337,Professional,Annual,126.65,2024-05-10,,Active,
SUB-207338,CUST-107338,Starter,Monthly,49.0,2025-01-25,2025-12-31,Churned,Difficult Onboarding / Low Adoption
SUB-207339,CUST-107339,Starter,Monthly,49.0,2024-12-15,2025-07-17,Churned,High Price / Budget Cuts
SUB-207340,CUST-107340,Enterprise,Monthly,499.0,2024-06-03,,Active,
SUB-207341,CUST-107341,Professional,Monthly,149.0,2025-03-15,2025-12-31,Churned,Missing Core Features
SUB-207342,CUST-107342,Professional,Monthly,149.0,2025-11-13,2025-12-31,Churned,High Price / Budget Cuts
SUB-207343,CUST-107343,Professional,Monthly,149.0,2024-07-23,2025-01-13,Churned,Poor Customer Support Experience
SUB-207344,CUST-107344,Professional,Annual,126.65,2024-04-06,,Active,
SUB-207345,CUST-107345,Starter,Monthly,49.0,2025-09-09,2025-12-30,Churned,Missing Core Features
SUB-207346,CUST-107346,Enterprise,Annual,424.15,2025-02-06,,Active,
SUB-207347,CUST-107347,Starter,Monthly,49.0,2024-06-28,2024-08-04,Churned,High Price / Budget Cuts
SUB-207348,CUST-107348,Starter,Monthly,49.0,2024-11-30,,Active,
SUB-207349,CUST-107349,Professional,Monthly,149.0,2025-12-01,,Active,
SUB-207350,CUST-107350,Starter,Monthly,49.0,2024-10-11,2025-10-06,Churned,Poor Customer Support Experience
SUB-207351,CUST-107351,Enterprise,Monthly,499.0,2024-12-19,,Active,
SUB-207352,CUST-107352,Professional,Monthly,149.0,2024-06-08,2024-08-18,Churned,High Price / Budget Cuts
SUB-207353,CUST-107353,Starter,Monthly,49.0,2024-12-03,,Active,
SUB-207354,CUST-107354,Starter,Monthly,49.0,2024-09-12,2024-10-02,Churned,Missing Core Features
SUB-207355,CUST-107355,Starter,Annual,41.65,2024-03-09,,Active,
SUB-207356,CUST-107356,Starter,Annual,41.65,2025-09-29,2025-11-25,Churned,High Price / Budget Cuts
SUB-207357,CUST-107357,Starter,Monthly,49.0,2025-09-05,,Active,
SUB-207358,CUST-107358,Professional,Monthly,149.0,2024-01-05,2024-06-03,Churned,High Price / Budget Cuts
SUB-207359,CUST-107359,Starter,Monthly,49.0,2025-03-28,2025-05-19,Churned,Difficult Onboarding / Low Adoption
SUB-207360,CUST-107360,Starter,Monthly,49.0,2024-03-27,2024-04-23,Churned,Poor Customer Support Experience
SUB-207361,CUST-107361,Professional,Monthly,149.0,2025-06-04,2025-11-13,Churned,Business Closed / Downsized
SUB-207362,CUST-107362,Starter,Monthly,49.0,2025-01-31,,Active,
SUB-207363,CUST-107363,Enterprise,Annual,424.15,2025-07-31,,Active,
SUB-207364,CUST-107364,Professional,Annual,126.65,2024-11-08,,Active,
SUB-207365,CUST-107365,Starter,Annual,41.65,2024-09-19,,Active,
SUB-207366,CUST-107366,Enterprise,Annual,424.15,2025-02-23,,Active,
SUB-207367,CUST-107367,Professional,Monthly,149.0,2025-07-02,,Active,
SUB-207368,CUST-107368,Starter,Monthly,49.0,2024-02-04,2024-08-07,Churned,Business Closed / Downsized
SUB-207369,CUST-107369,Professional,Monthly,149.0,2024-12-20,2025-07-03,Churned,Poor Customer Support Experience
SUB-207370,CUST-107370,Professional,Annual,126.65,2024-08-01,,Active,
SUB-207371,CUST-107371,Starter,Monthly,49.0,2025-08-28,,Active,
SUB-207372,CUST-107372,Starter,Monthly,49.0,2024-10-18,2024-12-21,Churned,Missing Core Features
SUB-207373,CUST-107373,Professional,Annual,126.65,2025-07-29,,Active,
SUB-207374,CUST-107374,Starter,Monthly,49.0,2025-05-19,2025-09-05,Churned,Switched to Competitor
SUB-207375,CUST-107375,Starter,Monthly,49.0,2024-05-23,2024-06-21,Churned,Missing Core Features
SUB-207376,CUST-107376,Custom Enterprise,Annual,1019.15,2024-08-07,,Active,
SUB-207377,CUST-107377,Professional,Monthly,149.0,2025-08-14,2025-09-16,Churned,Switched to Competitor
SUB-207378,CUST-107378,Starter,Annual,41.65,2025-03-29,,Active,
SUB-207379,CUST-107379,Professional,Monthly,149.0,2024-09-13,2024-12-27,Churned,Poor Customer Support Experience
SUB-207380,CUST-107380,Starter,Monthly,49.0,2024-01-01,2024-04-16,Churned,Missing Core Features
SUB-207381,CUST-107381,Professional,Monthly,149.0,2025-02-19,,Active,
SUB-207382,CUST-107382,Starter,Monthly,49.0,2024-07-17,2025-02-06,Churned,Switched to Competitor
SUB-207383,CUST-107383,Starter,Monthly,49.0,2025-04-06,2025-10-28,Churned,Poor Customer Support Experience
SUB-207384,CUST-107384,Starter,Monthly,49.0,2024-01-06,2024-05-12,Churned,Difficult Onboarding / Low Adoption
SUB-207385,CUST-107385,Custom Enterprise,Monthly,1199.0,2025-07-16,,Active,
SUB-207386,CUST-107386,Professional,Monthly,149.0,2024-02-21,2024-06-28,Churned,Switched to Competitor
SUB-207387,CUST-107387,Custom Enterprise,Annual,1019.15,2024-02-29,,Active,
SUB-207388,CUST-107388,Professional,Monthly,149.0,2025-08-26,2025-12-31,Churned,Missing Core Features
SUB-207389,CUST-107389,Professional,Monthly,149.0,2024-10-05,2025-01-01,Churned,Switched to Competitor
SUB-207390,CUST-107390,Professional,Monthly,149.0,2025-07-31,,Active,
SUB-207391,CUST-107391,Starter,Monthly,49.0,2024-10-27,,Active,
SUB-207392,CUST-107392,Starter,Monthly,49.0,2024-01-14,2024-10-16,Churned,Business Closed / Downsized
SUB-207393,CUST-107393,Enterprise,Monthly,499.0,2024-02-05,2024-07-28,Churned,Switched to Competitor
SUB-207394,CUST-107394,Professional,Monthly,149.0,2025-03-27,2025-05-19,Churned,Business Closed / Downsized
SUB-207395,CUST-107395,Professional,Annual,126.65,2024-10-16,,Active,
SUB-207396,CUST-107396,Starter,Annual,41.65,2025-10-13,2025-11-21,Churned,Missing Core Features
SUB-207397,CUST-107397,Starter,Monthly,49.0,2025-08-11,2025-10-23,Churned,Poor Customer Support Experience
SUB-207398,CUST-107398,Professional,Monthly,149.0,2024-08-12,2024-11-02,Churned,Difficult Onboarding / Low Adoption
SUB-207399,CUST-107399,Professional,Annual,126.65,2025-11-07,,Active,
SUB-207400,CUST-107400,Enterprise,Annual,424.15,2025-10-07,,Active,
SUB-207401,CUST-107401,Enterprise,Annual,424.15,2024-07-20,,Active,
SUB-207402,CUST-107402,Professional,Monthly,149.0,2024-10-27,,Active,
SUB-207403,CUST-107403,Professional,Annual,126.65,2025-08-01,,Active,
SUB-207404,CUST-107404,Starter,Annual,41.65,2025-11-30,2025-12-31,Churned,Missing Core Features
SUB-207405,CUST-107405,Starter,Monthly,49.0,2025-04-03,2025-09-22,Churned,High Price / Budget Cuts
SUB-207406,CUST-107406,Enterprise,Monthly,499.0,2025-10-09,,Active,
SUB-207407,CUST-107407,Professional,Monthly,149.0,2024-11-23,,Active,
SUB-207408,CUST-107408,Starter,Monthly,49.0,2024-11-13,,Active,
SUB-207409,CUST-107409,Starter,Monthly,49.0,2025-07-17,2025-12-31,Churned,Missing Core Features
SUB-207410,CUST-107410,Starter,Monthly,49.0,2024-07-18,2024-10-03,Churned,High Price / Budget Cuts
SUB-207411,CUST-107411,Professional,Annual,126.65,2025-08-05,,Active,
SUB-207412,CUST-107412,Starter,Monthly,49.0,2024-01-09,2024-05-01,Churned,Poor Customer Support Experience
SUB-207413,CUST-107413,Starter,Monthly,49.0,2024-01-05,2024-03-11,Churned,High Price / Budget Cuts
SUB-207414,CUST-107414,Enterprise,Monthly,499.0,2024-11-29,,Active,
SUB-207415,CUST-107415,Starter,Monthly,49.0,2025-04-26,2025-08-12,Churned,Difficult Onboarding / Low Adoption
SUB-207416,CUST-107416,Custom Enterprise,Annual,1019.15,2025-04-08,,Active,
SUB-207417,CUST-107417,Enterprise,Monthly,499.0,2025-11-11,,Active,
SUB-207418,CUST-107418,Enterprise,Annual,424.15,2024-03-01,,Active,
SUB-207419,CUST-107419,Starter,Monthly,49.0,2025-03-24,2025-07-19,Churned,Business Closed / Downsized
SUB-207420,CUST-107420,Starter,Monthly,49.0,2024-08-31,,Active,
SUB-207421,CUST-107421,Professional,Annual,126.65,2025-05-15,,Active,
SUB-207422,CUST-107422,Starter,Annual,41.65,2025-09-03,,Active,
SUB-207423,CUST-107423,Starter,Monthly,49.0,2025-04-21,2025-09-08,Churned,Poor Customer Support Experience
SUB-207424,CUST-107424,Starter,Monthly,49.0,2025-05-03,,Active,
SUB-207425,CUST-107425,Starter,Annual,41.65,2024-11-19,,Active,
SUB-207426,CUST-107426,Professional,Annual,126.65,2024-11-03,,Active,
SUB-207427,CUST-107427,Professional,Annual,126.65,2025-06-28,,Active,
SUB-207428,CUST-107428,Starter,Monthly,49.0,2025-09-10,2025-12-29,Churned,Business Closed / Downsized
SUB-207429,CUST-107429,Starter,Annual,41.65,2024-04-16,,Active,
SUB-207430,CUST-107430,Starter,Monthly,49.0,2025-05-02,,Active,
SUB-207431,CUST-107431,Starter,Monthly,49.0,2024-11-23,2025-03-08,Churned,Missing Core Features
SUB-207432,CUST-107432,Enterprise,Monthly,499.0,2025-10-26,2025-12-31,Churned,Switched to Competitor
SUB-207433,CUST-107433,Starter,Monthly,49.0,2025-06-28,,Active,
SUB-207434,CUST-107434,Starter,Annual,41.65,2024-03-10,,Active,
SUB-207435,CUST-107435,Enterprise,Monthly,499.0,2024-06-30,,Active,
SUB-207436,CUST-107436,Professional,Monthly,149.0,2025-10-02,2025-12-31,Churned,Switched to Competitor
SUB-207437,CUST-107437,Starter,Monthly,49.0,2024-09-03,,Active,
SUB-207438,CUST-107438,Starter,Monthly,49.0,2025-09-30,,Active,
SUB-207439,CUST-107439,Enterprise,Annual,424.15,2024-02-24,,Active,
SUB-207440,CUST-107440,Professional,Monthly,149.0,2025-04-26,2025-09-16,Churned,Business Closed / Downsized
SUB-207441,CUST-107441,Starter,Monthly,49.0,2025-07-02,2025-10-08,Churned,Missing Core Features
SUB-207442,CUST-107442,Enterprise,Annual,424.15,2024-10-02,,Active,
SUB-207443,CUST-107443,Professional,Annual,126.65,2025-01-21,,Active,
SUB-207444,CUST-107444,Custom Enterprise,Annual,1019.15,2025-06-07,,Active,
SUB-207445,CUST-107445,Starter,Monthly,49.0,2024-09-13,,Active,
SUB-207446,CUST-107446,Professional,Monthly,149.0,2024-08-08,,Active,
SUB-207447,CUST-107447,Professional,Annual,126.65,2024-10-12,2024-12-24,Churned,Difficult Onboarding / Low Adoption
SUB-207448,CUST-107448,Professional,Monthly,149.0,2025-02-27,,Active,
SUB-207449,CUST-107449,Enterprise,Annual,424.15,2025-09-17,,Active,
SUB-207450,CUST-107450,Professional,Monthly,149.0,2024-06-28,,Active,
SUB-207451,CUST-107451,Professional,Annual,126.65,2024-01-01,,Active,
SUB-207452,CUST-107452,Enterprise,Annual,424.15,2024-09-03,,Active,
SUB-207453,CUST-107453,Professional,Monthly,149.0,2025-01-04,2025-05-22,Churned,Switched to Competitor
SUB-207454,CUST-107454,Professional,Monthly,149.0,2024-06-17,2024-07-26,Churned,Business Closed / Downsized
SUB-207455,CUST-107455,Enterprise,Annual,424.15,2024-03-28,,Active,
SUB-207456,CUST-107456,Professional,Monthly,149.0,2024-08-18,2024-09-23,Churned,High Price / Budget Cuts
SUB-207457,CUST-107457,Professional,Monthly,149.0,2025-05-01,2025-10-17,Churned,Business Closed / Downsized
SUB-207458,CUST-107458,Custom Enterprise,Annual,1019.15,2025-04-02,,Active,
SUB-207459,CUST-107459,Starter,Monthly,49.0,2024-04-12,2024-07-07,Churned,Switched to Competitor
SUB-207460,CUST-107460,Enterprise,Monthly,499.0,2024-05-22,,Active,
SUB-207461,CUST-107461,Starter,Monthly,49.0,2025-06-21,2025-11-13,Churned,High Price / Budget Cuts
SUB-207462,CUST-107462,Professional,Monthly,149.0,2025-01-30,2025-10-09,Churned,Switched to Competitor
SUB-207463,CUST-107463,Starter,Annual,41.65,2025-11-27,,Active,
SUB-207464,CUST-107464,Starter,Monthly,49.0,2025-08-13,,Active,
SUB-207465,CUST-107465,Enterprise,Annual,424.15,2025-10-28,,Active,
SUB-207466,CUST-107466,Starter,Monthly,49.0,2025-02-06,,Active,
SUB-207467,CUST-107467,Starter,Monthly,49.0,2024-10-27,2024-11-24,Churned,Business Closed / Downsized
SUB-207468,CUST-107468,Enterprise,Annual,424.15,2024-06-04,,Active,
SUB-207469,CUST-107469,Professional,Annual,126.65,2025-02-18,,Active,
SUB-207470,CUST-107470,Professional,Monthly,149.0,2025-11-14,2025-12-31,Churned,Switched to Competitor
SUB-207471,CUST-107471,Starter,Annual,41.65,2024-09-02,2024-11-03,Churned,Difficult Onboarding / Low Adoption
SUB-207472,CUST-107472,Professional,Monthly,149.0,2024-02-05,2024-03-17,Churned,Switched to Competitor
SUB-207473,CUST-107473,Starter,Annual,41.65,2025-02-01,,Active,
SUB-207474,CUST-107474,Professional,Monthly,149.0,2024-05-27,2024-08-05,Churned,Switched to Competitor
SUB-207475,CUST-107475,Starter,Monthly,49.0,2024-01-03,,Active,
SUB-207476,CUST-107476,Professional,Monthly,149.0,2025-01-22,2025-02-14,Churned,Difficult Onboarding / Low Adoption
SUB-207477,CUST-107477,Starter,Monthly,49.0,2024-04-16,,Active,
SUB-207478,CUST-107478,Professional,Monthly,149.0,2025-01-26,2025-02-16,Churned,Missing Core Features
SUB-207479,CUST-107479,Starter,Monthly,49.0,2024-03-02,2025-01-25,Churned,High Price / Budget Cuts
SUB-207480,CUST-107480,Professional,Monthly,149.0,2024-01-19,,Active,
SUB-207481,CUST-107481,Enterprise,Monthly,499.0,2025-06-07,,Active,
SUB-207482,CUST-107482,Enterprise,Annual,424.15,2024-05-17,,Active,
SUB-207483,CUST-107483,Starter,Annual,41.65,2025-10-03,,Active,
SUB-207484,CUST-107484,Starter,Monthly,49.0,2024-08-14,2025-10-19,Churned,Difficult Onboarding / Low Adoption
SUB-207485,CUST-107485,Professional,Annual,126.65,2024-06-30,,Active,
SUB-207486,CUST-107486,Starter,Monthly,49.0,2025-08-08,2025-12-06,Churned,Poor Customer Support Experience
SUB-207487,CUST-107487,Enterprise,Annual,424.15,2025-04-16,,Active,
SUB-207488,CUST-107488,Starter,Annual,41.65,2024-06-24,,Active,
SUB-207489,CUST-107489,Enterprise,Monthly,499.0,2024-01-27,,Active,
SUB-207490,CUST-107490,Starter,Monthly,49.0,2025-03-20,2025-04-21,Churned,Business Closed / Downsized
SUB-207491,CUST-107491,Professional,Monthly,149.0,2025-11-03,2025-12-16,Churned,Missing Core Features
SUB-207492,CUST-107492,Professional,Monthly,149.0,2025-08-11,,Active,
SUB-207493,CUST-107493,Professional,Annual,126.65,2025-07-30,,Active,
SUB-207494,CUST-107494,Enterprise,Annual,424.15,2025-08-15,,Active,
SUB-207495,CUST-107495,Professional,Monthly,149.0,2025-11-18,2025-12-31,Churned,Business Closed / Downsized
SUB-207496,CUST-107496,Starter,Monthly,49.0,2025-06-05,2025-06-29,Churned,Poor Customer Support Experience
SUB-207497,CUST-107497,Starter,Monthly,49.0,2025-03-27,2025-05-18,Churned,Poor Customer Support Experience
SUB-207498,CUST-107498,Custom Enterprise,Annual,1019.15,2025-03-03,,Active,
SUB-207499,CUST-107499,Enterprise,Monthly,499.0,2024-02-28,,Active,
SUB-207500,CUST-107500,Professional,Monthly,149.0,2025-09-06,,Active,
SUB-207501,CUST-107501,Starter,Annual,41.65,2024-06-21,2024-08-07,Churned,Difficult Onboarding / Low Adoption
SUB-207502,CUST-107502,Starter,Monthly,49.0,2025-02-10,2025-05-18,Churned,Switched to Competitor
SUB-207503,CUST-107503,Custom Enterprise,Annual,1019.15,2024-10-15,,Active,
SUB-207504,CUST-107504,Professional,Monthly,149.0,2025-11-26,2025-12-31,Churned,Difficult Onboarding / Low Adoption
SUB-207505,CUST-107505,Enterprise,Monthly,499.0,2025-09-02,,Active,
SUB-207506,CUST-107506,Professional,Monthly,149.0,2024-12-30,2025-02-10,Churned,High Price / Budget Cuts
SUB-207507,CUST-107507,Starter,Monthly,49.0,2025-02-24,2025-06-28,Churned,Switched to Competitor
SUB-207508,CUST-107508,Starter,Monthly,49.0,2024-09-08,2025-03-12,Churned,Difficult Onboarding / Low Adoption
SUB-207509,CUST-107509,Enterprise,Annual,424.15,2024-01-21,,Active,
SUB-207510,CUST-107510,Starter,Monthly,49.0,2025-06-07,,Active,
SUB-207511,CUST-107511,Starter,Monthly,49.0,2024-11-18,,Active,
SUB-207512,CUST-107512,Starter,Annual,41.65,2024-04-17,,Active,
SUB-207513,CUST-107513,Professional,Monthly,149.0,2025-08-09,2025-09-02,Churned,Business Closed / Downsized
SUB-207514,CUST-107514,Professional,Monthly,149.0,2025-05-11,2025-07-13,Churned,Business Closed / Downsized
SUB-207515,CUST-107515,Enterprise,Annual,424.15,2024-09-19,,Active,
SUB-207516,CUST-107516,Starter,Monthly,49.0,2025-06-26,2025-09-20,Churned,Business Closed / Downsized
SUB-207517,CUST-107517,Starter,Monthly,49.0,2024-10-27,2025-10-30,Churned,Difficult Onboarding / Low Adoption
SUB-207518,CUST-107518,Professional,Annual,126.65,2025-03-29,,Active,
SUB-207519,CUST-107519,Starter,Monthly,49.0,2025-04-26,2025-09-02,Churned,Missing Core Features
SUB-207520,CUST-107520,Starter,Monthly,49.0,2024-07-16,2024-08-15,Churned,Poor Customer Support Experience
SUB-207521,CUST-107521,Professional,Monthly,149.0,2024-05-15,2024-06-20,Churned,Difficult Onboarding / Low Adoption
SUB-207522,CUST-107522,Starter,Monthly,49.0,2024-11-09,2025-01-17,Churned,Missing Core Features
SUB-207523,CUST-107523,Professional,Monthly,149.0,2024-05-20,2025-04-29,Churned,Missing Core Features
